,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter13_cv_split1,0.8125,0.6962962962962962,0.84375,0.9758064516129032,1.0,0.8387096774193549
iter13_cv_split2,0.8387096774193549,0.7538461538461539,0.8387096774193549,0.984,0.9985714285714286,0.84
iter13_cv_split3,0.8387096774193549,0.43846153846153846,0.8387096774193549,0.976,0.9995238095238095,0.84
iter13_cv_split4,0.8387096774193549,0.8384615384615384,0.8387096774193549,0.984,0.9985714285714286,0.84
iter13_cv_split5,0.8387096774193549,0.6461538461538461,0.8387096774193549,0.968,0.999047619047619,0.84
iter14_cv_split1,0.84375,0.6148148148148148,0.84375,0.9838709677419355,0.9990384615384615,0.8387096774193549
iter14_cv_split2,0.8387096774193549,0.8076923076923077,0.8387096774193549,0.968,0.9980952380952381,0.84
iter14_cv_split3,0.7741935483870968,0.6692307692307693,0.8387096774193549,0.992,1.0,0.84
iter14_cv_split4,0.8387096774193549,0.6692307692307693,0.8387096774193549,0.976,0.999047619047619,0.84
iter14_cv_split5,0.8387096774193549,0.6307692307692307,0.8387096774193549,0.992,1.0,0.84
iter15_cv_split1,0.84375,0.711111111111111,0.84375,0.9838709677419355,0.9980769230769231,0.8387096774193549
iter15_cv_split2,0.8387096774193549,0.6076923076923078,0.8387096774193549,0.976,0.999047619047619,0.84
iter15_cv_split3,0.8064516129032258,0.7384615384615385,0.8387096774193549,0.984,1.0,0.84
iter15_cv_split4,0.8387096774193549,0.7692307692307692,0.8387096774193549,0.984,0.9995238095238095,0.84
iter15_cv_split5,0.8387096774193549,0.7692307692307693,0.8387096774193549,0.976,0.9995238095238095,0.84
iter16_cv_split1,0.84375,0.8666666666666667,0.84375,0.967741935483871,0.9980769230769231,0.8387096774193549
iter16_cv_split2,0.8709677419354839,0.676923076923077,0.8387096774193549,0.984,0.999047619047619,0.84
iter16_cv_split3,0.8387096774193549,0.6076923076923078,0.8387096774193549,0.992,1.0,0.84
iter16_cv_split4,0.8064516129032258,0.6230769230769231,0.8387096774193549,0.976,0.9995238095238095,0.84
iter16_cv_split5,0.8387096774193549,0.7846153846153847,0.8387096774193549,0.976,0.999047619047619,0.84
iter17_cv_split1,0.8125,0.7185185185185186,0.84375,0.9758064516129032,1.0,0.8387096774193549
iter17_cv_split2,0.8387096774193549,0.5384615384615384,0.8387096774193549,0.984,1.0,0.84
iter17_cv_split3,0.8387096774193549,0.7153846153846154,0.8387096774193549,0.984,0.9985714285714286,0.84
iter17_cv_split4,0.8387096774193549,0.8076923076923077,0.8387096774193549,0.976,0.9971428571428571,0.84
iter17_cv_split5,0.8387096774193549,0.6846153846153846,0.8387096774193549,0.984,0.9985714285714286,0.84
iter18_cv_split1,0.84375,0.8518518518518519,0.84375,0.9596774193548387,0.9975961538461539,0.8387096774193549
iter18_cv_split2,0.8387096774193549,0.7230769230769231,0.8387096774193549,0.976,1.0,0.84
iter18_cv_split3,0.8387096774193549,0.7461538461538462,0.8387096774193549,0.976,0.9990476190476191,0.84
iter18_cv_split4,0.8709677419354839,0.6307692307692307,0.8387096774193549,0.984,0.9995238095238095,0.84
iter18_cv_split5,0.8387096774193549,0.5769230769230769,0.8387096774193549,0.976,0.9995238095238095,0.84
iter19_cv_split1,0.875,0.7481481481481481,0.84375,0.9758064516129032,0.9995192307692308,0.8387096774193549
iter19_cv_split2,0.8387096774193549,0.7307692307692308,0.8387096774193549,0.968,0.9985714285714286,0.84
iter19_cv_split3,0.8387096774193549,0.523076923076923,0.8387096774193549,0.984,0.9985714285714286,0.84
iter19_cv_split4,0.8387096774193549,0.876923076923077,0.8387096774193549,0.984,0.9995238095238095,0.84
iter19_cv_split5,0.8387096774193549,0.6153846153846154,0.8387096774193549,0.984,0.9995238095238095,0.84
iter20_cv_split1,0.84375,0.7777777777777777,0.84375,0.9758064516129032,0.9990384615384615,0.8387096774193549
iter20_cv_split2,0.8387096774193549,0.7307692307692307,0.8387096774193549,0.968,0.999047619047619,0.84
iter20_cv_split3,0.8387096774193549,0.7923076923076923,0.8387096774193549,0.984,1.0,0.84
iter20_cv_split4,0.8387096774193549,0.7384615384615385,0.8387096774193549,0.984,0.9995238095238095,0.84
iter20_cv_split5,0.8387096774193549,0.5846153846153845,0.8387096774193549,0.976,0.9990476190476191,0.84
iter21_cv_split1,0.84375,0.7925925925925926,0.84375,0.967741935483871,0.9995192307692308,0.8387096774193549
iter21_cv_split2,0.8387096774193549,0.6230769230769231,0.8387096774193549,0.976,0.999047619047619,0.84
iter21_cv_split3,0.8387096774193549,0.6923076923076923,0.8387096774193549,0.984,1.0,0.84
iter21_cv_split4,0.8387096774193549,0.5846153846153846,0.8387096774193549,0.976,0.999047619047619,0.84
iter21_cv_split5,0.8387096774193549,0.7615384615384615,0.8387096774193549,0.984,0.9995238095238095,0.84
iter22_cv_split1,0.875,0.7333333333333333,0.84375,0.9838709677419355,0.9980769230769231,0.8387096774193549
iter22_cv_split2,0.8387096774193549,0.6923076923076923,0.8387096774193549,0.976,0.9995238095238095,0.84
iter22_cv_split3,0.8387096774193549,0.7,0.8387096774193549,0.968,1.0,0.84
iter22_cv_split4,0.8064516129032258,0.6461538461538462,0.8387096774193549,0.992,1.0,0.84
iter22_cv_split5,0.8387096774193549,0.6269230769230769,0.8387096774193549,0.984,0.9985714285714286,0.84
iter23_cv_split1,0.84375,0.6592592592592592,0.84375,0.9758064516129032,0.9975961538461539,0.8387096774193549
iter23_cv_split2,0.8387096774193549,0.7384615384615385,0.8387096774193549,0.976,0.9985714285714286,0.84
iter23_cv_split3,0.8387096774193549,0.6615384615384615,0.8387096774193549,0.984,0.9995238095238095,0.84
iter23_cv_split4,0.8387096774193549,0.8692307692307693,0.8387096774193549,0.968,0.9995238095238095,0.84
iter23_cv_split5,0.8387096774193549,0.5230769230769231,0.8387096774193549,0.992,1.0,0.84
iter24_cv_split1,0.84375,0.7851851851851852,0.84375,0.9758064516129032,0.9995192307692308,0.8387096774193549
iter24_cv_split2,0.8387096774193549,0.676923076923077,0.8387096774193549,0.976,1.0,0.84
iter24_cv_split3,0.8709677419354839,0.7307692307692307,0.8387096774193549,0.976,0.9985714285714286,0.84
iter24_cv_split4,0.8064516129032258,0.7769230769230769,0.8387096774193549,0.984,0.9985714285714286,0.84
iter24_cv_split5,0.8387096774193549,0.7153846153846154,0.8387096774193549,0.984,0.9990476190476191,0.84
iter25_cv_split1,0.84375,0.5333333333333333,0.84375,0.9919354838709677,1.0,0.8387096774193549
iter25_cv_split2,0.8387096774193549,0.7538461538461538,0.8387096774193549,0.968,0.9995238095238095,0.84
iter25_cv_split3,0.8387096774193549,0.5538461538461538,0.8387096774193549,0.968,1.0,0.84
iter25_cv_split4,0.8387096774193549,0.8846153846153846,0.8387096774193549,0.984,0.9980952380952381,0.84
iter25_cv_split5,0.8387096774193549,0.6538461538461537,0.8387096774193549,0.976,0.9980952380952381,0.84
iter26_cv_split1,0.84375,0.637037037037037,0.84375,0.9919354838709677,1.0,0.8387096774193549
iter26_cv_split2,0.8387096774193549,0.8076923076923077,0.8387096774193549,0.976,0.999047619047619,0.84
iter26_cv_split3,0.8387096774193549,0.8076923076923076,0.8387096774193549,0.976,0.9995238095238095,0.84
iter26_cv_split4,0.8387096774193549,0.7923076923076924,0.8387096774193549,0.976,0.9980952380952381,0.84
iter26_cv_split5,0.8387096774193549,0.6076923076923076,0.8387096774193549,0.984,0.9995238095238095,0.84
iter27_cv_split1,0.84375,0.8740740740740741,0.84375,0.967741935483871,0.9990384615384615,0.8387096774193549
iter27_cv_split2,0.8709677419354839,0.6,0.8387096774193549,0.976,0.9990476190476191,0.84
iter27_cv_split3,0.8387096774193549,0.7230769230769231,0.8387096774193549,0.976,1.0,0.84
iter27_cv_split4,0.8387096774193549,0.5307692307692307,0.8387096774193549,0.976,0.999047619047619,0.84
iter27_cv_split5,0.8064516129032258,0.8923076923076924,0.8387096774193549,0.984,0.999047619047619,0.84
iter28_cv_split1,0.8125,0.6370370370370371,0.84375,0.9838709677419355,1.0,0.8387096774193549
iter28_cv_split2,0.8387096774193549,0.7538461538461538,0.8387096774193549,0.976,1.0,0.84
iter28_cv_split3,0.8709677419354839,0.6615384615384615,0.8387096774193549,0.984,0.9995238095238095,0.84
iter28_cv_split4,0.8387096774193549,0.6538461538461539,0.8387096774193549,0.984,0.9985714285714286,0.84
iter28_cv_split5,0.8709677419354839,0.9461538461538461,0.8387096774193549,0.976,0.9985714285714286,0.84
iter29_cv_split1,0.84375,0.6222222222222222,0.84375,0.9838709677419355,0.9985576923076923,0.8387096774193549
iter29_cv_split2,0.8709677419354839,0.46923076923076923,0.8387096774193549,0.992,1.0,0.84
iter29_cv_split3,0.8064516129032258,0.8384615384615386,0.8387096774193549,0.976,0.998095238095238,0.84
iter29_cv_split4,0.8709677419354839,0.8615384615384616,0.8387096774193549,0.976,0.9995238095238095,0.84
iter29_cv_split5,0.8387096774193549,0.676923076923077,0.8387096774193549,0.976,0.9995238095238095,0.84
iter30_cv_split1,0.875,0.8074074074074074,0.84375,0.9596774193548387,0.9990384615384615,0.8387096774193549
iter30_cv_split2,0.8064516129032258,0.46923076923076923,0.8387096774193549,0.976,0.9995238095238095,0.84
iter30_cv_split3,0.8387096774193549,0.7230769230769231,0.8387096774193549,0.992,1.0,0.84
iter30_cv_split4,0.8387096774193549,0.8615384615384616,0.8387096774193549,0.984,0.999047619047619,0.84
iter30_cv_split5,0.8387096774193549,0.7307692307692308,0.8387096774193549,0.976,0.9985714285714286,0.84
iter31_cv_split1,0.84375,0.6518518518518519,0.84375,0.967741935483871,0.9990384615384615,0.8387096774193549
iter31_cv_split2,0.8387096774193549,0.7769230769230769,0.8387096774193549,0.976,0.9995238095238095,0.84
iter31_cv_split3,0.8709677419354839,0.8,0.8387096774193549,0.984,0.9985714285714286,0.84
iter31_cv_split4,0.8387096774193549,0.36538461538461536,0.8387096774193549,0.992,1.0,0.84
iter31_cv_split5,0.8387096774193549,0.8846153846153846,0.8387096774193549,0.968,0.9995238095238095,0.84
iter32_cv_split1,0.84375,0.45185185185185184,0.84375,0.9838709677419355,0.9980769230769231,0.8387096774193549
iter32_cv_split2,0.8064516129032258,0.6692307692307693,0.8387096774193549,0.984,0.9995238095238095,0.84
iter32_cv_split3,0.8709677419354839,0.8846153846153847,0.8387096774193549,0.968,0.999047619047619,0.84
iter32_cv_split4,0.8387096774193549,0.8076923076923077,0.8387096774193549,0.976,0.999047619047619,0.84
iter32_cv_split5,0.8387096774193549,0.5923076923076923,0.8387096774193549,0.984,1.0,0.84
iter33_cv_split1,0.84375,0.8222222222222222,0.84375,0.9758064516129032,1.0,0.8387096774193549
iter33_cv_split2,0.8387096774193549,0.8846153846153847,0.8387096774193549,0.984,0.9976190476190476,0.84
iter33_cv_split3,0.8709677419354839,0.7769230769230769,0.8387096774193549,0.968,0.9995238095238095,0.84
iter33_cv_split4,0.8387096774193549,0.36923076923076925,0.8387096774193549,0.992,1.0,0.84
iter33_cv_split5,0.8064516129032258,0.7076923076923077,0.8387096774193549,0.984,0.9985714285714286,0.84
iter34_cv_split1,0.84375,0.7481481481481482,0.84375,0.967741935483871,1.0,0.8387096774193549
iter34_cv_split2,0.8064516129032258,0.5461538461538462,0.8387096774193549,0.984,0.999047619047619,0.84
iter34_cv_split3,0.8387096774193549,0.6307692307692307,0.8387096774193549,0.992,0.9995238095238095,0.84
iter34_cv_split4,0.8387096774193549,0.8923076923076924,0.8387096774193549,0.968,0.9976190476190476,0.84
iter34_cv_split5,0.8064516129032258,0.8153846153846154,0.8387096774193549,0.968,0.9995238095238095,0.84
iter35_cv_split1,0.8125,0.6962962962962963,0.84375,0.9838709677419355,0.9995192307692308,0.8387096774193549
iter35_cv_split2,0.8387096774193549,0.7923076923076924,0.8387096774193549,0.976,1.0,0.84
iter35_cv_split3,0.8387096774193549,0.8615384615384616,0.8387096774193549,0.976,0.999047619047619,0.84
iter35_cv_split4,0.8709677419354839,0.5461538461538462,0.8387096774193549,0.984,0.9985714285714286,0.84
iter35_cv_split5,0.8387096774193549,0.676923076923077,0.8387096774193549,0.976,0.9980952380952381,0.84
iter36_cv_split1,0.84375,0.9037037037037037,0.84375,0.9838709677419355,0.9975961538461539,0.8387096774193549
iter36_cv_split2,0.8387096774193549,0.7615384615384615,0.8387096774193549,0.976,0.9995238095238095,0.84
iter36_cv_split3,0.8387096774193549,0.5346153846153846,0.8387096774193549,0.984,1.0,0.84
iter36_cv_split4,0.8387096774193549,0.5923076923076922,0.8387096774193549,0.976,0.999047619047619,0.84
iter36_cv_split5,0.8387096774193549,0.8153846153846154,0.8387096774193549,0.976,0.9980952380952381,0.84
iter37_cv_split1,0.84375,0.6148148148148148,0.84375,0.9919354838709677,0.9995192307692308,0.8387096774193549
iter37_cv_split2,0.8387096774193549,0.7923076923076923,0.8387096774193549,0.968,0.9995238095238095,0.84
iter37_cv_split3,0.8387096774193549,0.6692307692307692,0.8387096774193549,0.984,0.9985714285714286,0.84
iter37_cv_split4,0.8064516129032258,0.6846153846153846,0.8387096774193549,0.984,0.9995238095238095,0.84
iter37_cv_split5,0.8709677419354839,0.7923076923076923,0.8387096774193549,0.968,0.9985714285714286,0.84
iter38_cv_split1,0.84375,0.7037037037037037,0.84375,0.9919354838709677,1.0,0.8387096774193549
iter38_cv_split2,0.8387096774193549,0.7692307692307693,0.8387096774193549,0.976,0.9985714285714286,0.84
iter38_cv_split3,0.7741935483870968,0.6,0.8387096774193549,1.0,1.0,0.84
iter38_cv_split4,0.8387096774193549,0.8538461538461538,0.8387096774193549,0.96,0.9985714285714286,0.84
iter38_cv_split5,0.8387096774193549,0.6692307692307692,0.8387096774193549,0.968,0.9990476190476191,0.84
iter39_cv_split1,0.875,0.9481481481481482,0.84375,0.967741935483871,0.9980769230769231,0.8387096774193549
iter39_cv_split2,0.8387096774193549,0.676923076923077,0.8387096774193549,0.984,0.9995238095238095,0.84
iter39_cv_split3,0.7741935483870968,0.5,0.8387096774193549,1.0,1.0,0.84
iter39_cv_split4,0.8709677419354839,0.6923076923076923,0.8387096774193549,0.968,0.999047619047619,0.84
iter39_cv_split5,0.8387096774193549,0.6076923076923078,0.8387096774193549,0.968,0.9985714285714286,0.84
iter40_cv_split1,0.875,0.5999999999999999,0.84375,0.9758064516129032,0.9985576923076923,0.8387096774193549
iter40_cv_split2,0.8064516129032258,0.8461538461538461,0.8387096774193549,0.976,0.9985714285714286,0.84
iter40_cv_split3,0.8387096774193549,0.7307692307692307,0.8387096774193549,0.968,0.9985714285714286,0.84
iter40_cv_split4,0.8387096774193549,0.7538461538461538,0.8387096774193549,0.976,1.0,0.84
iter40_cv_split5,0.8709677419354839,0.5461538461538461,0.8387096774193549,0.992,1.0,0.84
iter41_cv_split1,0.84375,0.7851851851851852,0.84375,0.9758064516129032,0.9995192307692308,0.8387096774193549
iter41_cv_split2,0.8387096774193549,0.5230769230769231,0.8387096774193549,0.984,0.999047619047619,0.84
iter41_cv_split3,0.8709677419354839,0.7384615384615385,0.8387096774193549,0.976,0.9995238095238095,0.84
iter41_cv_split4,0.8387096774193549,0.676923076923077,0.8387096774193549,0.976,0.9985714285714286,0.84
iter41_cv_split5,0.8387096774193549,0.7538461538461538,0.8387096774193549,0.984,0.9995238095238095,0.84
iter42_cv_split1,0.78125,0.6888888888888889,0.84375,0.9758064516129032,0.9990384615384615,0.8387096774193549
iter42_cv_split2,0.8387096774193549,0.5,0.8387096774193549,0.984,0.998095238095238,0.84
iter42_cv_split3,0.8387096774193549,0.823076923076923,0.8387096774193549,0.968,1.0,0.84
iter42_cv_split4,0.8387096774193549,0.8769230769230769,0.8387096774193549,0.976,0.9980952380952381,0.84
iter42_cv_split5,0.8387096774193549,0.5846153846153846,0.8387096774193549,0.984,0.9995238095238095,0.84
iter43_cv_split1,0.84375,0.837037037037037,0.84375,0.967741935483871,0.9990384615384615,0.8387096774193549
iter43_cv_split2,0.8387096774193549,0.5076923076923077,0.8387096774193549,0.992,1.0,0.84
iter43_cv_split3,0.8387096774193549,0.9153846153846154,0.8387096774193549,0.976,0.9985714285714286,0.84
iter43_cv_split4,0.8064516129032258,0.7076923076923077,0.8387096774193549,0.968,0.9995238095238095,0.84
iter43_cv_split5,0.8387096774193549,0.7615384615384615,0.8387096774193549,0.976,0.9985714285714286,0.84
iter44_cv_split1,0.84375,0.45925925925925926,0.84375,0.9758064516129032,0.9980769230769231,0.8387096774193549
iter44_cv_split2,0.8387096774193549,0.7307692307692307,0.8387096774193549,0.984,0.9995238095238095,0.84
iter44_cv_split3,0.8064516129032258,0.5692307692307692,0.8387096774193549,0.992,1.0,0.84
iter44_cv_split4,0.8387096774193549,0.7461538461538462,0.8387096774193549,0.976,0.9985714285714286,0.84
iter44_cv_split5,0.8387096774193549,0.8384615384615385,0.8387096774193549,0.984,0.9995238095238095,0.84
iter45_cv_split1,0.84375,0.47407407407407404,0.84375,0.9838709677419355,0.9995192307692308,0.8387096774193549
iter45_cv_split2,0.8387096774193549,0.6384615384615384,0.8387096774193549,0.984,0.9995238095238095,0.84
iter45_cv_split3,0.8387096774193549,0.9,0.8387096774193549,0.976,0.9976190476190476,0.84
iter45_cv_split4,0.7741935483870968,0.6230769230769231,0.8387096774193549,0.976,1.0,0.84
iter45_cv_split5,0.8387096774193549,0.8692307692307693,0.8387096774193549,0.984,0.9995238095238095,0.84
iter46_cv_split1,0.84375,0.6148148148148148,0.84375,0.9838709677419355,1.0,0.8387096774193549
iter46_cv_split2,0.8387096774193549,0.6384615384615384,0.8387096774193549,0.984,1.0,0.84
iter46_cv_split3,0.8387096774193549,0.8615384615384616,0.8387096774193549,0.968,0.9976190476190476,0.84
iter46_cv_split4,0.8387096774193549,0.6384615384615384,0.8387096774193549,0.984,1.0,0.84
iter46_cv_split5,0.7741935483870968,0.7615384615384615,0.8387096774193549,0.976,0.999047619047619,0.84
iter47_cv_split1,0.84375,0.7407407407407407,0.84375,0.9596774193548387,0.9985576923076923,0.8387096774193549
iter47_cv_split2,0.8709677419354839,0.7307692307692308,0.8387096774193549,0.992,1.0,0.84
iter47_cv_split3,0.8387096774193549,0.6,0.8387096774193549,0.976,0.9995238095238095,0.84
iter47_cv_split4,0.8387096774193549,0.7,0.8387096774193549,0.976,0.9995238095238095,0.84
iter47_cv_split5,0.8387096774193549,0.6461538461538461,0.8387096774193549,0.976,0.9985714285714286,0.84
iter48_cv_split1,0.84375,0.5407407407407407,0.84375,0.9919354838709677,0.9990384615384615,0.8387096774193549
iter48_cv_split2,0.8064516129032258,0.7769230769230769,0.8387096774193549,0.984,0.9995238095238095,0.84
iter48_cv_split3,0.8387096774193549,0.8153846153846154,0.8387096774193549,0.976,0.9985714285714286,0.84
iter48_cv_split4,0.8387096774193549,0.4269230769230769,0.8387096774193549,0.984,0.999047619047619,0.84
iter48_cv_split5,0.8387096774193549,0.7538461538461538,0.8387096774193549,0.984,1.0,0.84
iter49_cv_split1,0.875,0.7333333333333333,0.84375,0.9838709677419355,0.9975961538461539,0.8387096774193549
iter49_cv_split2,0.8387096774193549,0.6153846153846154,0.8387096774193549,0.976,1.0,0.84
iter49_cv_split3,0.8709677419354839,0.7538461538461538,0.8387096774193549,0.984,0.9995238095238095,0.84
iter49_cv_split4,0.8064516129032258,0.6384615384615384,0.8387096774193549,0.968,0.999047619047619,0.84
iter49_cv_split5,0.8387096774193549,0.7923076923076924,0.8387096774193549,0.976,0.999047619047619,0.84
iter50_cv_split1,0.84375,0.7518518518518519,0.84375,0.9758064516129032,0.9980769230769231,0.8387096774193549
iter50_cv_split2,0.8387096774193549,0.7230769230769231,0.8387096774193549,0.976,1.0,0.84
iter50_cv_split3,0.8387096774193549,0.6,0.8387096774193549,0.984,1.0,0.84
iter50_cv_split4,0.8064516129032258,0.6615384615384615,0.8387096774193549,0.984,0.999047619047619,0.84
iter50_cv_split5,0.8709677419354839,0.9076923076923077,0.8387096774193549,0.968,0.9990476190476191,0.84
iter51_cv_split1,0.875,0.9333333333333333,0.84375,0.9758064516129032,0.9985576923076923,0.8387096774193549
iter51_cv_split2,0.8387096774193549,0.676923076923077,0.8387096774193549,0.976,0.9990476190476191,0.84
iter51_cv_split3,0.8387096774193549,0.7384615384615385,0.8387096774193549,0.984,0.9985714285714286,0.84
iter51_cv_split4,0.8387096774193549,0.5076923076923077,0.8387096774193549,0.984,1.0,0.84
iter51_cv_split5,0.8387096774193549,0.6538461538461539,0.8387096774193549,0.968,0.999047619047619,0.84
iter52_cv_split1,0.875,0.7,0.84375,0.9758064516129032,0.9990384615384615,0.8387096774193549
iter52_cv_split2,0.8387096774193549,0.6615384615384615,0.8387096774193549,0.984,0.9995238095238095,0.84
iter52_cv_split3,0.8387096774193549,0.4615384615384615,0.8387096774193549,0.984,0.999047619047619,0.84
iter52_cv_split4,0.8387096774193549,0.7,0.8387096774193549,0.984,0.9995238095238095,0.84
iter52_cv_split5,0.8387096774193549,0.8153846153846154,0.8387096774193549,0.976,0.999047619047619,0.84
iter53_cv_split1,0.84375,0.7851851851851851,0.84375,0.967741935483871,0.9990384615384615,0.8387096774193549
iter53_cv_split2,0.8387096774193549,0.823076923076923,0.8387096774193549,0.968,1.0,0.84
iter53_cv_split3,0.8709677419354839,0.6076923076923076,0.8387096774193549,0.976,0.9990476190476191,0.84
