,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter74_cv_split5,0.6052631578947368,0.6842105263157895,0.9308176100628931,0.660377358490566,1,1,1,1,20,5,0,7,2,12,2,0,1,103,1,0,7,33
iter75_cv_split1,0.7073170731707317,0.6585365853658537,0.9358974358974359,0.6666666666666666,1,3,0,1,26,0,0,8,2,11,2,0,0,102,2,0,6,33
iter75_cv_split2,0.75,0.65,0.9044585987261147,0.6687898089171974,1,2,1,0,26,0,0,7,3,11,2,0,1,101,3,0,9,30
iter75_cv_split3,0.6666666666666666,0.6666666666666666,0.9430379746835443,0.6645569620253164,1,2,0,1,21,4,0,6,4,13,1,0,1,103,1,0,6,33
iter75_cv_split4,0.6923076923076923,0.6666666666666666,0.9240506329113924,0.6645569620253164,1,1,1,1,23,2,0,7,3,12,2,0,2,103,0,0,8,31
iter75_cv_split5,0.6052631578947368,0.6842105263157895,0.89937106918239,0.660377358490566,0,3,0,0,23,3,0,9,0,11,3,0,3,100,2,0,8,32
iter76_cv_split1,0.6829268292682927,0.6585365853658537,0.9358974358974359,0.6666666666666666,1,3,0,0,24,3,0,7,3,11,2,0,1,103,0,0,7,32
iter76_cv_split2,0.65,0.65,0.910828025477707,0.6687898089171974,0,2,2,0,24,2,0,8,2,11,2,0,2,101,2,0,8,31
iter76_cv_split3,0.6923076923076923,0.6666666666666666,0.9113924050632911,0.6645569620253164,0,3,0,2,24,0,0,7,3,12,2,0,1,101,3,0,8,31
iter76_cv_split4,0.6410256410256411,0.6666666666666666,0.930379746835443,0.6645569620253164,1,1,1,1,22,3,0,8,2,13,1,0,1,102,2,0,7,32
iter76_cv_split5,0.8157894736842105,0.6842105263157895,0.949685534591195,0.660377358490566,1,2,0,1,25,0,0,4,5,12,2,0,0,105,0,0,6,34
iter77_cv_split1,0.7560975609756098,0.6585365853658537,0.9166666666666666,0.6666666666666666,2,2,0,1,25,1,0,6,4,11,2,0,1,102,1,0,9,30
iter77_cv_split2,0.725,0.65,0.9299363057324841,0.6687898089171974,1,1,2,0,25,1,0,7,3,11,2,0,1,102,2,0,6,33
iter77_cv_split3,0.6666666666666666,0.6666666666666666,0.9177215189873418,0.6645569620253164,0,3,0,0,23,3,0,7,3,12,2,0,3,101,1,0,7,32
iter77_cv_split4,0.7435897435897436,0.6666666666666666,0.8924050632911392,0.6645569620253164,1,1,1,0,25,1,0,7,3,11,3,0,2,100,3,0,9,30
iter77_cv_split5,0.6578947368421053,0.6842105263157895,0.9685534591194969,0.660377358490566,0,3,0,1,22,3,0,6,3,13,1,0,0,104,1,0,3,37
iter78_cv_split1,0.6829268292682927,0.6585365853658537,0.9166666666666666,0.6666666666666666,1,2,1,1,25,1,0,8,2,11,2,0,1,102,1,0,9,30
iter78_cv_split2,0.75,0.65,0.9363057324840764,0.6687898089171974,1,3,0,0,25,1,0,6,4,12,1,0,0,102,3,0,6,33
iter78_cv_split3,0.6666666666666666,0.6666666666666666,0.9050632911392406,0.6645569620253164,0,2,1,1,23,2,0,7,3,11,3,0,2,100,3,0,7,32
iter78_cv_split4,0.6923076923076923,0.6666666666666666,0.9113924050632911,0.6645569620253164,0,3,0,1,24,1,0,7,3,11,3,0,2,102,1,0,8,31
iter78_cv_split5,0.6578947368421053,0.6842105263157895,0.9245283018867925,0.660377358490566,0,2,1,1,22,3,0,6,3,13,1,0,2,101,2,0,7,33
iter79_cv_split1,0.6585365853658537,0.6585365853658537,0.9423076923076923,0.6666666666666666,1,3,0,1,23,3,0,7,3,12,1,0,0,102,2,0,6,33
iter79_cv_split2,0.675,0.65,0.9171974522292994,0.6687898089171974,0,3,1,0,26,0,0,9,1,11,2,0,2,100,3,0,6,33
iter79_cv_split3,0.6923076923076923,0.6666666666666666,0.930379746835443,0.6645569620253164,1,2,0,0,25,1,0,9,1,12,2,0,0,103,2,0,7,32
iter79_cv_split4,0.6923076923076923,0.6666666666666666,0.9050632911392406,0.6645569620253164,1,2,0,0,23,3,0,7,3,12,2,0,2,101,2,0,9,30
iter79_cv_split5,0.7631578947368421,0.6842105263157895,0.9433962264150944,0.660377358490566,0,3,0,1,23,2,0,3,6,11,3,0,1,104,0,0,5,35
iter80_cv_split1,0.6829268292682927,0.6585365853658537,0.9294871794871795,0.6666666666666666,1,3,0,0,24,3,0,7,3,11,2,0,2,102,0,0,7,32
iter80_cv_split2,0.7,0.65,0.9044585987261147,0.6687898089171974,1,3,0,1,25,0,0,8,2,10,3,0,1,102,2,0,9,30
iter80_cv_split3,0.7692307692307693,0.6666666666666666,0.9113924050632911,0.6645569620253164,1,2,0,0,26,0,0,7,3,13,1,0,1,101,3,0,9,30
iter80_cv_split4,0.6410256410256411,0.6666666666666666,0.930379746835443,0.6645569620253164,1,2,0,1,22,3,0,8,2,12,2,0,1,103,1,0,7,32
iter80_cv_split5,0.7105263157894737,0.6842105263157895,0.9371069182389937,0.660377358490566,0,1,2,1,23,2,0,5,4,13,1,0,2,100,3,0,4,36
iter81_cv_split1,0.6829268292682927,0.6585365853658537,0.9230769230769231,0.6666666666666666,1,3,0,0,25,2,1,7,2,11,2,0,1,101,2,0,7,32
iter81_cv_split2,0.7,0.65,0.9363057324840764,0.6687898089171974,1,2,1,1,25,0,0,8,2,11,2,0,0,102,3,0,5,34
iter81_cv_split3,0.6666666666666666,0.6666666666666666,0.9177215189873418,0.6645569620253164,2,1,0,0,23,3,0,9,1,12,2,0,2,101,2,0,7,32
iter81_cv_split4,0.717948717948718,0.6666666666666666,0.9240506329113924,0.6645569620253164,0,3,0,0,25,1,0,7,3,12,2,0,1,102,2,0,7,32
iter81_cv_split5,0.7105263157894737,0.6842105263157895,0.9622641509433962,0.660377358490566,0,1,2,2,23,1,0,5,4,13,1,0,1,103,1,0,3,37
iter82_cv_split1,0.6585365853658537,0.6585365853658537,0.9166666666666666,0.6666666666666666,0,4,0,1,24,2,0,7,3,12,1,0,1,101,2,0,9,30
iter82_cv_split2,0.625,0.65,0.9171974522292994,0.6687898089171974,1,2,1,2,21,3,0,7,3,11,2,0,1,102,2,0,8,31
iter82_cv_split3,0.6666666666666666,0.6666666666666666,0.9050632911392406,0.6645569620253164,1,1,1,0,24,2,0,9,1,11,3,0,2,101,2,0,8,31
iter82_cv_split4,0.717948717948718,0.6666666666666666,0.9556962025316456,0.6645569620253164,1,2,0,0,24,2,1,6,3,12,2,0,1,103,1,0,3,36
iter82_cv_split5,0.7368421052631579,0.6842105263157895,0.9245283018867925,0.660377358490566,0,2,1,1,24,1,0,5,4,11,3,0,1,103,1,0,7,33
iter83_cv_split1,0.5609756097560976,0.6585365853658537,0.9038461538461539,0.6666666666666666,0,3,1,2,22,3,0,9,1,10,3,0,1,100,3,0,8,31
iter83_cv_split2,0.675,0.65,0.9299363057324841,0.6687898089171974,0,2,2,0,23,3,0,6,4,11,2,0,2,103,0,0,7,32
iter83_cv_split3,0.7435897435897436,0.6666666666666666,0.9430379746835443,0.6645569620253164,1,2,0,1,24,1,0,6,4,13,1,0,0,103,2,0,6,33
iter83_cv_split4,0.717948717948718,0.6666666666666666,0.9113924050632911,0.6645569620253164,1,2,0,0,24,2,0,7,3,12,2,0,1,101,3,0,8,31
iter83_cv_split5,0.7631578947368421,0.6842105263157895,0.9119496855345912,0.660377358490566,1,2,0,1,25,0,0,6,3,12,2,0,1,102,2,0,9,31
iter84_cv_split1,0.7073170731707317,0.6585365853658537,0.9358974358974359,0.6666666666666666,1,2,1,1,24,2,0,6,4,12,1,0,1,102,1,0,7,32
iter84_cv_split2,0.65,0.65,0.9235668789808917,0.6687898089171974,0,4,0,1,23,2,0,7,3,11,2,0,1,103,1,0,8,31
