"selectedUser","currentDate","symbol","coinHoldingQty","coinHoldingValue"
"cryptousemaki","2018-02-02","voise",72353.6647131177,2619.70913826785
"cryptousemaki","2018-02-02","omg",55.6483027267668,737.340011129661
"cryptousemaki","2018-02-02","bts",4519.87615539334,1430.18373296572
"cryptousemaki","2018-02-02","sonm",4325.0537387927,971.458970377707
"cryptousemaki","2018-02-02","trx",47882.4008235773,1953.55407120113
"cryptousemaki","2018-02-03","xrp",33864.9794339111,31292.6971910495
"cryptousemaki","2018-02-03","dgb",55981.6380227285,2425.79633880087
"cryptousemaki","2018-02-03","ltc",35.2112676056338,5642.60563380282
"cryptousemaki","2018-02-03","sc",180807.304615106,5265.28951769651
"cryptousemaki","2018-02-03","tit",62613.486945088,935.946402855175
"cryptousemaki","2018-02-03","etc",-49.2174754119632,-172.261163941871
"cryptousemaki","2018-02-03","lbc",-2756.53712779857,1059.46126238374
"cryptousemaki","2018-02-03","bcc",310.55900621118,2021.73913043478
"cryptousemaki","2018-02-03","eth",9.38779529262042,9050.02241799194
"cryptousemaki","2018-02-03","game",913.24200913242,2703.19634703196
"cryptousemaki","2018-02-03","btc",0.259210980497207,2378.23741707363
"cryptousemaki","2018-02-03","neo",7.45323097562794,916.523813072967
"cryptousemaki","2018-02-03","pay",625,1256.25
"cryptousemaki","2018-02-03","bwk",840.336134453782,3798.31932773109
"cryptousemaki","2018-02-03","bch",0.556891386433619,708.64428923678
"cryptousemaki","2018-02-03","sys",0,0
"cryptousemaki","2018-02-03","xem",4964.29431315265,3121.52344263882
"cryptousemaki","2018-02-03","nxt",-703.820194548148,907.101062238517
"cryptousemaki","2018-02-03","voise",72353.6647131177,2798.35033644454
"cryptousemaki","2018-02-03","omg",55.6483027267668,781.858653311074
"cryptousemaki","2018-02-03","bts",4519.87615539334,1513.68392506045
"cryptousemaki","2018-02-03","sonm",4325.0537387927,1142.42834467218
"cryptousemaki","2018-02-03","trx",47882.4008235773,2129.42612942613
"CryptoYoda1338","2017-04-29","dash",0,0
"CryptoYoda1338","2017-04-29","etc",0,0
"CryptoYoda1338","2017-04-29","pot",0,0
"CryptoYoda1338","2017-04-29","xmr",0,0
"CryptoYoda1338","2017-04-29","zec",0,0
"CryptoYoda1338","2017-04-29","infx",0,0
"CryptoYoda1338","2017-04-29","pivx",0,0
"CryptoYoda1338","2017-04-29","xrp",0,0
"CryptoYoda1338","2017-04-29","dgb",0,0
"CryptoYoda1338","2017-04-29","exp",0,0
"CryptoYoda1338","2017-04-29","xvg",0,0
"CryptoYoda1338","2017-04-29","eqt",0,0
"CryptoYoda1338","2017-04-29","gup",0,0
"CryptoYoda1338","2017-04-29","zen",0,0
"CryptoYoda1338","2017-04-29","gnt",0,0
"CryptoYoda1338","2017-04-29","lsk",0,0
"CryptoYoda1338","2017-04-29","steem",0,0
"CryptoYoda1338","2017-04-29","btc",0,0
"CryptoYoda1338","2017-04-29","fldc",0,0
"CryptoYoda1338","2017-04-29","ltc",0,0
"CryptoYoda1338","2017-04-29","eth",0,0
"CryptoYoda1338","2017-04-29","bnt",0,0
"CryptoYoda1338","2017-04-29","agrs",0,0
"CryptoYoda1338","2017-04-29","gno",0,0
"CryptoYoda1338","2017-04-29","grc",0,0
"CryptoYoda1338","2017-04-29","nmr",0,0
"CryptoYoda1338","2017-04-29","snt",0,0
"CryptoYoda1338","2017-04-29","sc",0,0
"CryptoYoda1338","2017-04-29","xzc",0,0
"CryptoYoda1338","2017-04-29","zcl",0,0
"CryptoYoda1338","2017-04-29","doge",0,0
"CryptoYoda1338","2017-04-29","trx",0,0
"CryptoYoda1338","2017-04-29","amp",0,0
"CryptoYoda1338","2017-04-29","bcc",0,0
"CryptoYoda1338","2017-04-29","vtc",0,0
"CryptoYoda1338","2017-04-29","bch",0,0
"CryptoYoda1338","2017-04-29","nxt",0,0
"CryptoYoda1338","2017-04-29","omg",0,0
"CryptoYoda1338","2017-04-29","lmc",0,0
"CryptoYoda1338","2017-04-29","bcy",0,0
"CryptoYoda1338","2017-04-29","tit",0,0
"CryptoYoda1338","2017-04-30","dash",0,0
"CryptoYoda1338","2017-04-30","etc",0,0
"CryptoYoda1338","2017-04-30","pot",0,0
"CryptoYoda1338","2017-04-30","xmr",0,0
"CryptoYoda1338","2017-04-30","zec",0,0
"CryptoYoda1338","2017-04-30","infx",0,0
"CryptoYoda1338","2017-04-30","pivx",0,0
"CryptoYoda1338","2017-04-30","xrp",0,0
"CryptoYoda1338","2017-04-30","dgb",0,0
"CryptoYoda1338","2017-04-30","exp",0,0
"CryptoYoda1338","2017-04-30","xvg",0,0
"CryptoYoda1338","2017-04-30","eqt",0,0
"CryptoYoda1338","2017-04-30","gup",0,0
"CryptoYoda1338","2017-04-30","zen",0,0
"CryptoYoda1338","2017-04-30","gnt",0,0
"CryptoYoda1338","2017-04-30","lsk",0,0
"CryptoYoda1338","2017-04-30","steem",0,0
"CryptoYoda1338","2017-04-30","btc",0,0
"CryptoYoda1338","2017-04-30","fldc",0,0
"CryptoYoda1338","2017-04-30","ltc",0,0
"CryptoYoda1338","2017-04-30","eth",0,0
"CryptoYoda1338","2017-04-30","bnt",0,0
"CryptoYoda1338","2017-04-30","agrs",0,0
"CryptoYoda1338","2017-04-30","gno",0,0
"CryptoYoda1338","2017-04-30","grc",0,0
"CryptoYoda1338","2017-04-30","nmr",0,0
"CryptoYoda1338","2017-04-30","snt",0,0
"CryptoYoda1338","2017-04-30","sc",0,0
"CryptoYoda1338","2017-04-30","xzc",0,0
"CryptoYoda1338","2017-04-30","zcl",0,0
"CryptoYoda1338","2017-04-30","doge",0,0
"CryptoYoda1338","2017-04-30","trx",0,0
"CryptoYoda1338","2017-04-30","amp",0,0
"CryptoYoda1338","2017-04-30","bcc",0,0
"CryptoYoda1338","2017-04-30","vtc",0,0
"CryptoYoda1338","2017-04-30","bch",0,0
"CryptoYoda1338","2017-04-30","nxt",0,0
"CryptoYoda1338","2017-04-30","omg",0,0
"CryptoYoda1338","2017-04-30","lmc",0,0
"CryptoYoda1338","2017-04-30","bcy",0,0
"CryptoYoda1338","2017-04-30","tit",0,0
"CryptoYoda1338","2017-05-01","dash",0,0
"CryptoYoda1338","2017-05-01","etc",0,0
"CryptoYoda1338","2017-05-01","pot",0,0
"CryptoYoda1338","2017-05-01","xmr",0,0
"CryptoYoda1338","2017-05-01","zec",0,0
"CryptoYoda1338","2017-05-01","infx",0,0
"CryptoYoda1338","2017-05-01","pivx",0,0
"CryptoYoda1338","2017-05-01","xrp",0,0
"CryptoYoda1338","2017-05-01","dgb",0,0
"CryptoYoda1338","2017-05-01","exp",0,0
"CryptoYoda1338","2017-05-01","xvg",0,0
"CryptoYoda1338","2017-05-01","eqt",0,0
"CryptoYoda1338","2017-05-01","gup",0,0
"CryptoYoda1338","2017-05-01","zen",0,0
"CryptoYoda1338","2017-05-01","gnt",0,0
"CryptoYoda1338","2017-05-01","lsk",0,0
"CryptoYoda1338","2017-05-01","steem",0,0
"CryptoYoda1338","2017-05-01","btc",0,0
"CryptoYoda1338","2017-05-01","fldc",0,0
"CryptoYoda1338","2017-05-01","ltc",0,0
"CryptoYoda1338","2017-05-01","eth",0,0
"CryptoYoda1338","2017-05-01","bnt",0,0
"CryptoYoda1338","2017-05-01","agrs",0,0
"CryptoYoda1338","2017-05-01","gno",0,0
"CryptoYoda1338","2017-05-01","grc",0,0
"CryptoYoda1338","2017-05-01","nmr",0,0
"CryptoYoda1338","2017-05-01","snt",0,0
"CryptoYoda1338","2017-05-01","sc",0,0
"CryptoYoda1338","2017-05-01","xzc",0,0
"CryptoYoda1338","2017-05-01","zcl",0,0
"CryptoYoda1338","2017-05-01","doge",0,0
"CryptoYoda1338","2017-05-01","trx",0,0
"CryptoYoda1338","2017-05-01","amp",0,0
"CryptoYoda1338","2017-05-01","bcc",0,0
"CryptoYoda1338","2017-05-01","vtc",0,0
"CryptoYoda1338","2017-05-01","bch",0,0
"CryptoYoda1338","2017-05-01","nxt",0,0
"CryptoYoda1338","2017-05-01","omg",0,0
"CryptoYoda1338","2017-05-01","lmc",0,0
"CryptoYoda1338","2017-05-01","bcy",0,0
"CryptoYoda1338","2017-05-01","tit",0,0
"CryptoYoda1338","2017-05-02","dash",0,0
"CryptoYoda1338","2017-05-02","etc",0,0
"CryptoYoda1338","2017-05-02","pot",0,0
"CryptoYoda1338","2017-05-02","xmr",0,0
"CryptoYoda1338","2017-05-02","zec",0,0
"CryptoYoda1338","2017-05-02","infx",0,0
"CryptoYoda1338","2017-05-02","pivx",0,0
"CryptoYoda1338","2017-05-02","xrp",0,0
"CryptoYoda1338","2017-05-02","dgb",0,0
"CryptoYoda1338","2017-05-02","exp",0,0
"CryptoYoda1338","2017-05-02","xvg",0,0
"CryptoYoda1338","2017-05-02","eqt",0,0
"CryptoYoda1338","2017-05-02","gup",0,0
"CryptoYoda1338","2017-05-02","zen",0,0
"CryptoYoda1338","2017-05-02","gnt",0,0
"CryptoYoda1338","2017-05-02","lsk",0,0
"CryptoYoda1338","2017-05-02","steem",0,0
"CryptoYoda1338","2017-05-02","btc",0,0
"CryptoYoda1338","2017-05-02","fldc",0,0
"CryptoYoda1338","2017-05-02","ltc",0,0
"CryptoYoda1338","2017-05-02","eth",0,0
"CryptoYoda1338","2017-05-02","bnt",0,0
"CryptoYoda1338","2017-05-02","agrs",0,0
"CryptoYoda1338","2017-05-02","gno",0,0
"CryptoYoda1338","2017-05-02","grc",0,0
"CryptoYoda1338","2017-05-02","nmr",0,0
"CryptoYoda1338","2017-05-02","snt",0,0
"CryptoYoda1338","2017-05-02","sc",0,0
"CryptoYoda1338","2017-05-02","xzc",0,0
"CryptoYoda1338","2017-05-02","zcl",0,0
"CryptoYoda1338","2017-05-02","doge",0,0
"CryptoYoda1338","2017-05-02","trx",0,0
"CryptoYoda1338","2017-05-02","amp",0,0
"CryptoYoda1338","2017-05-02","bcc",0,0
"CryptoYoda1338","2017-05-02","vtc",0,0
"CryptoYoda1338","2017-05-02","bch",0,0
"CryptoYoda1338","2017-05-02","nxt",0,0
"CryptoYoda1338","2017-05-02","omg",0,0
"CryptoYoda1338","2017-05-02","lmc",0,0
"CryptoYoda1338","2017-05-02","bcy",0,0
"CryptoYoda1338","2017-05-02","tit",0,0
"CryptoYoda1338","2017-05-03","dash",0,0
"CryptoYoda1338","2017-05-03","etc",0,0
"CryptoYoda1338","2017-05-03","pot",0,0
"CryptoYoda1338","2017-05-03","xmr",0,0
"CryptoYoda1338","2017-05-03","zec",0,0
"CryptoYoda1338","2017-05-03","infx",0,0
"CryptoYoda1338","2017-05-03","pivx",0,0
"CryptoYoda1338","2017-05-03","xrp",0,0
"CryptoYoda1338","2017-05-03","dgb",0,0
"CryptoYoda1338","2017-05-03","exp",0,0
"CryptoYoda1338","2017-05-03","xvg",0,0
"CryptoYoda1338","2017-05-03","eqt",0,0
"CryptoYoda1338","2017-05-03","gup",0,0
"CryptoYoda1338","2017-05-03","zen",0,0
"CryptoYoda1338","2017-05-03","gnt",0,0
"CryptoYoda1338","2017-05-03","lsk",0,0
"CryptoYoda1338","2017-05-03","steem",0,0
"CryptoYoda1338","2017-05-03","btc",0,0
"CryptoYoda1338","2017-05-03","fldc",0,0
"CryptoYoda1338","2017-05-03","ltc",0,0
"CryptoYoda1338","2017-05-03","eth",0,0
"CryptoYoda1338","2017-05-03","bnt",0,0
"CryptoYoda1338","2017-05-03","agrs",0,0
"CryptoYoda1338","2017-05-03","gno",0,0
"CryptoYoda1338","2017-05-03","grc",0,0
"CryptoYoda1338","2017-05-03","nmr",0,0
"CryptoYoda1338","2017-05-03","snt",0,0
"CryptoYoda1338","2017-05-03","sc",0,0
"CryptoYoda1338","2017-05-03","xzc",0,0
"CryptoYoda1338","2017-05-03","zcl",0,0
"CryptoYoda1338","2017-05-03","doge",0,0
"CryptoYoda1338","2017-05-03","trx",0,0
"CryptoYoda1338","2017-05-03","amp",0,0
"CryptoYoda1338","2017-05-03","bcc",0,0
"CryptoYoda1338","2017-05-03","vtc",0,0
"CryptoYoda1338","2017-05-03","bch",0,0
"CryptoYoda1338","2017-05-03","nxt",0,0
"CryptoYoda1338","2017-05-03","omg",0,0
"CryptoYoda1338","2017-05-03","lmc",0,0
"CryptoYoda1338","2017-05-03","bcy",0,0
"CryptoYoda1338","2017-05-03","tit",0,0
"CryptoYoda1338","2017-05-04","dash",0,0
"CryptoYoda1338","2017-05-04","etc",0,0
"CryptoYoda1338","2017-05-04","pot",0,0
"CryptoYoda1338","2017-05-04","xmr",0,0
"CryptoYoda1338","2017-05-04","zec",0,0
"CryptoYoda1338","2017-05-04","infx",0,0
"CryptoYoda1338","2017-05-04","pivx",0,0
"CryptoYoda1338","2017-05-04","xrp",0,0
"CryptoYoda1338","2017-05-04","dgb",0,0
"CryptoYoda1338","2017-05-04","exp",0,0
"CryptoYoda1338","2017-05-04","xvg",0,0
"CryptoYoda1338","2017-05-04","eqt",0,0
"CryptoYoda1338","2017-05-04","gup",0,0
"CryptoYoda1338","2017-05-04","zen",0,0
"CryptoYoda1338","2017-05-04","gnt",0,0
"CryptoYoda1338","2017-05-04","lsk",0,0
"CryptoYoda1338","2017-05-04","steem",0,0
"CryptoYoda1338","2017-05-04","btc",0,0
"CryptoYoda1338","2017-05-04","fldc",0,0
"CryptoYoda1338","2017-05-04","ltc",0,0
"CryptoYoda1338","2017-05-04","eth",0,0
"CryptoYoda1338","2017-05-04","bnt",0,0
"CryptoYoda1338","2017-05-04","agrs",0,0
"CryptoYoda1338","2017-05-04","gno",0,0
"CryptoYoda1338","2017-05-04","grc",0,0
"CryptoYoda1338","2017-05-04","nmr",0,0
"CryptoYoda1338","2017-05-04","snt",0,0
"CryptoYoda1338","2017-05-04","sc",0,0
"CryptoYoda1338","2017-05-04","xzc",0,0
"CryptoYoda1338","2017-05-04","zcl",0,0
"CryptoYoda1338","2017-05-04","doge",0,0
"CryptoYoda1338","2017-05-04","trx",0,0
"CryptoYoda1338","2017-05-04","amp",0,0
"CryptoYoda1338","2017-05-04","bcc",0,0
"CryptoYoda1338","2017-05-04","vtc",0,0
"CryptoYoda1338","2017-05-04","bch",0,0
"CryptoYoda1338","2017-05-04","nxt",0,0
"CryptoYoda1338","2017-05-04","omg",0,0
"CryptoYoda1338","2017-05-04","lmc",0,0
"CryptoYoda1338","2017-05-04","bcy",0,0
"CryptoYoda1338","2017-05-04","tit",0,0
"CryptoYoda1338","2017-05-05","dash",0,0
"CryptoYoda1338","2017-05-05","etc",0,0
"CryptoYoda1338","2017-05-05","pot",0,0
"CryptoYoda1338","2017-05-05","xmr",0,0
"CryptoYoda1338","2017-05-05","zec",0,0
"CryptoYoda1338","2017-05-05","infx",0,0
"CryptoYoda1338","2017-05-05","pivx",0,0
"CryptoYoda1338","2017-05-05","xrp",0,0
"CryptoYoda1338","2017-05-05","dgb",0,0
"CryptoYoda1338","2017-05-05","exp",0,0
"CryptoYoda1338","2017-05-05","xvg",0,0
"CryptoYoda1338","2017-05-05","eqt",0,0
"CryptoYoda1338","2017-05-05","gup",0,0
"CryptoYoda1338","2017-05-05","zen",0,0
"CryptoYoda1338","2017-05-05","gnt",0,0
"CryptoYoda1338","2017-05-05","lsk",0,0
"CryptoYoda1338","2017-05-05","steem",0,0
"CryptoYoda1338","2017-05-05","btc",0,0
"CryptoYoda1338","2017-05-05","fldc",0,0
"CryptoYoda1338","2017-05-05","ltc",0,0
"CryptoYoda1338","2017-05-05","eth",0,0
"CryptoYoda1338","2017-05-05","bnt",0,0
"CryptoYoda1338","2017-05-05","agrs",0,0
"CryptoYoda1338","2017-05-05","gno",0,0
"CryptoYoda1338","2017-05-05","grc",0,0
"CryptoYoda1338","2017-05-05","nmr",0,0
"CryptoYoda1338","2017-05-05","snt",0,0
"CryptoYoda1338","2017-05-05","sc",0,0
"CryptoYoda1338","2017-05-05","xzc",0,0
"CryptoYoda1338","2017-05-05","zcl",0,0
"CryptoYoda1338","2017-05-05","doge",0,0
"CryptoYoda1338","2017-05-05","trx",0,0
"CryptoYoda1338","2017-05-05","amp",0,0
"CryptoYoda1338","2017-05-05","bcc",0,0
"CryptoYoda1338","2017-05-05","vtc",0,0
"CryptoYoda1338","2017-05-05","bch",0,0
"CryptoYoda1338","2017-05-05","nxt",0,0
"CryptoYoda1338","2017-05-05","omg",0,0
"CryptoYoda1338","2017-05-05","lmc",0,0
"CryptoYoda1338","2017-05-05","bcy",0,0
"CryptoYoda1338","2017-05-05","tit",0,0
"CryptoYoda1338","2017-05-06","dash",0,0
"CryptoYoda1338","2017-05-06","etc",0,0
"CryptoYoda1338","2017-05-06","pot",0,0
"CryptoYoda1338","2017-05-06","xmr",0,0
"CryptoYoda1338","2017-05-06","zec",0,0
"CryptoYoda1338","2017-05-06","infx",0,0
"CryptoYoda1338","2017-05-06","pivx",0,0
"CryptoYoda1338","2017-05-06","xrp",0,0
"CryptoYoda1338","2017-05-06","dgb",0,0
"CryptoYoda1338","2017-05-06","exp",0,0
"CryptoYoda1338","2017-05-06","xvg",0,0
"CryptoYoda1338","2017-05-06","eqt",0,0
"CryptoYoda1338","2017-05-06","gup",0,0
"CryptoYoda1338","2017-05-06","zen",0,0
"CryptoYoda1338","2017-05-06","gnt",0,0
"CryptoYoda1338","2017-05-06","lsk",0,0
"CryptoYoda1338","2017-05-06","steem",0,0
"CryptoYoda1338","2017-05-06","btc",0,0
"CryptoYoda1338","2017-05-06","fldc",0,0
"CryptoYoda1338","2017-05-06","ltc",0,0
"CryptoYoda1338","2017-05-06","eth",0,0
"CryptoYoda1338","2017-05-06","bnt",0,0
"CryptoYoda1338","2017-05-06","agrs",0,0
"CryptoYoda1338","2017-05-06","gno",0,0
"CryptoYoda1338","2017-05-06","grc",0,0
"CryptoYoda1338","2017-05-06","nmr",0,0
"CryptoYoda1338","2017-05-06","snt",0,0
"CryptoYoda1338","2017-05-06","sc",0,0
"CryptoYoda1338","2017-05-06","xzc",0,0
"CryptoYoda1338","2017-05-06","zcl",0,0
"CryptoYoda1338","2017-05-06","doge",0,0
"CryptoYoda1338","2017-05-06","trx",0,0
"CryptoYoda1338","2017-05-06","amp",0,0
"CryptoYoda1338","2017-05-06","bcc",0,0
"CryptoYoda1338","2017-05-06","vtc",0,0
"CryptoYoda1338","2017-05-06","bch",0,0
"CryptoYoda1338","2017-05-06","nxt",0,0
"CryptoYoda1338","2017-05-06","omg",0,0
"CryptoYoda1338","2017-05-06","lmc",0,0
"CryptoYoda1338","2017-05-06","bcy",0,0
"CryptoYoda1338","2017-05-06","tit",0,0
"CryptoYoda1338","2017-05-07","dash",0,0
"CryptoYoda1338","2017-05-07","etc",0,0
"CryptoYoda1338","2017-05-07","pot",0,0
"CryptoYoda1338","2017-05-07","xmr",0,0
"CryptoYoda1338","2017-05-07","zec",0,0
"CryptoYoda1338","2017-05-07","infx",0,0
"CryptoYoda1338","2017-05-07","pivx",0,0
"CryptoYoda1338","2017-05-07","xrp",0,0
"CryptoYoda1338","2017-05-07","dgb",0,0
"CryptoYoda1338","2017-05-07","exp",0,0
"CryptoYoda1338","2017-05-07","xvg",0,0
"CryptoYoda1338","2017-05-07","eqt",0,0
"CryptoYoda1338","2017-05-07","gup",0,0
"CryptoYoda1338","2017-05-07","zen",0,0
"CryptoYoda1338","2017-05-07","gnt",0,0
"CryptoYoda1338","2017-05-07","lsk",0,0
"CryptoYoda1338","2017-05-07","steem",0,0
"CryptoYoda1338","2017-05-07","btc",0,0
"CryptoYoda1338","2017-05-07","fldc",0,0
"CryptoYoda1338","2017-05-07","ltc",0,0
"CryptoYoda1338","2017-05-07","eth",0,0
"CryptoYoda1338","2017-05-07","bnt",0,0
"CryptoYoda1338","2017-05-07","agrs",0,0
"CryptoYoda1338","2017-05-07","gno",0,0
"CryptoYoda1338","2017-05-07","grc",0,0
"CryptoYoda1338","2017-05-07","nmr",0,0
"CryptoYoda1338","2017-05-07","snt",0,0
"CryptoYoda1338","2017-05-07","sc",0,0
"CryptoYoda1338","2017-05-07","xzc",0,0
"CryptoYoda1338","2017-05-07","zcl",0,0
"CryptoYoda1338","2017-05-07","doge",0,0
"CryptoYoda1338","2017-05-07","trx",0,0
"CryptoYoda1338","2017-05-07","amp",0,0
"CryptoYoda1338","2017-05-07","bcc",0,0
"CryptoYoda1338","2017-05-07","vtc",0,0
"CryptoYoda1338","2017-05-07","bch",0,0
"CryptoYoda1338","2017-05-07","nxt",0,0
"CryptoYoda1338","2017-05-07","omg",0,0
"CryptoYoda1338","2017-05-07","lmc",0,0
"CryptoYoda1338","2017-05-07","bcy",0,0
"CryptoYoda1338","2017-05-07","tit",0,0
"CryptoYoda1338","2017-05-08","dash",0,0
"CryptoYoda1338","2017-05-08","etc",0,0
"CryptoYoda1338","2017-05-08","pot",0,0
"CryptoYoda1338","2017-05-08","xmr",0,0
"CryptoYoda1338","2017-05-08","zec",0,0
"CryptoYoda1338","2017-05-08","infx",0,0
"CryptoYoda1338","2017-05-08","pivx",0,0
"CryptoYoda1338","2017-05-08","xrp",0,0
"CryptoYoda1338","2017-05-08","dgb",0,0
"CryptoYoda1338","2017-05-08","exp",0,0
"CryptoYoda1338","2017-05-08","xvg",0,0
"CryptoYoda1338","2017-05-08","eqt",0,0
"CryptoYoda1338","2017-05-08","gup",0,0
"CryptoYoda1338","2017-05-08","zen",0,0
"CryptoYoda1338","2017-05-08","gnt",0,0
"CryptoYoda1338","2017-05-08","lsk",0,0
"CryptoYoda1338","2017-05-08","steem",0,0
"CryptoYoda1338","2017-05-08","btc",0,0
"CryptoYoda1338","2017-05-08","fldc",0,0
"CryptoYoda1338","2017-05-08","ltc",0,0
"CryptoYoda1338","2017-05-08","eth",0,0
"CryptoYoda1338","2017-05-08","bnt",0,0
"CryptoYoda1338","2017-05-08","agrs",0,0
"CryptoYoda1338","2017-05-08","gno",0,0
"CryptoYoda1338","2017-05-08","grc",0,0
"CryptoYoda1338","2017-05-08","nmr",0,0
"CryptoYoda1338","2017-05-08","snt",0,0
"CryptoYoda1338","2017-05-08","sc",0,0
"CryptoYoda1338","2017-05-08","xzc",0,0
"CryptoYoda1338","2017-05-08","zcl",0,0
"CryptoYoda1338","2017-05-08","doge",0,0
"CryptoYoda1338","2017-05-08","trx",0,0
"CryptoYoda1338","2017-05-08","amp",0,0
"CryptoYoda1338","2017-05-08","bcc",0,0
"CryptoYoda1338","2017-05-08","vtc",0,0
"CryptoYoda1338","2017-05-08","bch",0,0
"CryptoYoda1338","2017-05-08","nxt",0,0
"CryptoYoda1338","2017-05-08","omg",0,0
"CryptoYoda1338","2017-05-08","lmc",0,0
"CryptoYoda1338","2017-05-08","bcy",0,0
"CryptoYoda1338","2017-05-08","tit",0,0
"CryptoYoda1338","2017-05-09","dash",0,0
"CryptoYoda1338","2017-05-09","etc",0,0
"CryptoYoda1338","2017-05-09","pot",0,0
"CryptoYoda1338","2017-05-09","xmr",0,0
"CryptoYoda1338","2017-05-09","zec",0,0
"CryptoYoda1338","2017-05-09","infx",0,0
"CryptoYoda1338","2017-05-09","pivx",0,0
"CryptoYoda1338","2017-05-09","xrp",0,0
"CryptoYoda1338","2017-05-09","dgb",0,0
"CryptoYoda1338","2017-05-09","exp",0,0
"CryptoYoda1338","2017-05-09","xvg",0,0
"CryptoYoda1338","2017-05-09","eqt",0,0
"CryptoYoda1338","2017-05-09","gup",0,0
"CryptoYoda1338","2017-05-09","zen",0,0
"CryptoYoda1338","2017-05-09","gnt",0,0
"CryptoYoda1338","2017-05-09","lsk",0,0
"CryptoYoda1338","2017-05-09","steem",0,0
"CryptoYoda1338","2017-05-09","btc",0,0
"CryptoYoda1338","2017-05-09","fldc",0,0
"CryptoYoda1338","2017-05-09","ltc",0,0
"CryptoYoda1338","2017-05-09","eth",0,0
"CryptoYoda1338","2017-05-09","bnt",0,0
"CryptoYoda1338","2017-05-09","agrs",0,0
"CryptoYoda1338","2017-05-09","gno",0,0
"CryptoYoda1338","2017-05-09","grc",0,0
"CryptoYoda1338","2017-05-09","nmr",0,0
"CryptoYoda1338","2017-05-09","snt",0,0
"CryptoYoda1338","2017-05-09","sc",0,0
"CryptoYoda1338","2017-05-09","xzc",0,0
"CryptoYoda1338","2017-05-09","zcl",0,0
"CryptoYoda1338","2017-05-09","doge",0,0
"CryptoYoda1338","2017-05-09","trx",0,0
"CryptoYoda1338","2017-05-09","amp",0,0
"CryptoYoda1338","2017-05-09","bcc",0,0
"CryptoYoda1338","2017-05-09","vtc",0,0
"CryptoYoda1338","2017-05-09","bch",0,0
"CryptoYoda1338","2017-05-09","nxt",0,0
"CryptoYoda1338","2017-05-09","omg",0,0
"CryptoYoda1338","2017-05-09","lmc",0,0
"CryptoYoda1338","2017-05-09","bcy",0,0
"CryptoYoda1338","2017-05-09","tit",0,0
"CryptoYoda1338","2017-05-10","dash",0,0
"CryptoYoda1338","2017-05-10","etc",0,0
"CryptoYoda1338","2017-05-10","pot",0,0
"CryptoYoda1338","2017-05-10","xmr",0,0
"CryptoYoda1338","2017-05-10","zec",0,0
"CryptoYoda1338","2017-05-10","infx",0,0
"CryptoYoda1338","2017-05-10","pivx",0,0
"CryptoYoda1338","2017-05-10","xrp",0,0
"CryptoYoda1338","2017-05-10","dgb",0,0
"CryptoYoda1338","2017-05-10","exp",0,0
"CryptoYoda1338","2017-05-10","xvg",0,0
"CryptoYoda1338","2017-05-10","eqt",0,0
"CryptoYoda1338","2017-05-10","gup",0,0
"CryptoYoda1338","2017-05-10","zen",0,0
"CryptoYoda1338","2017-05-10","gnt",0,0
"CryptoYoda1338","2017-05-10","lsk",0,0
"CryptoYoda1338","2017-05-10","steem",0,0
"CryptoYoda1338","2017-05-10","btc",0,0
"CryptoYoda1338","2017-05-10","fldc",0,0
"CryptoYoda1338","2017-05-10","ltc",0,0
"CryptoYoda1338","2017-05-10","eth",0,0
"CryptoYoda1338","2017-05-10","bnt",0,0
"CryptoYoda1338","2017-05-10","agrs",0,0
"CryptoYoda1338","2017-05-10","gno",0,0
"CryptoYoda1338","2017-05-10","grc",0,0
"CryptoYoda1338","2017-05-10","nmr",0,0
"CryptoYoda1338","2017-05-10","snt",0,0
"CryptoYoda1338","2017-05-10","sc",0,0
"CryptoYoda1338","2017-05-10","xzc",0,0
"CryptoYoda1338","2017-05-10","zcl",0,0
"CryptoYoda1338","2017-05-10","doge",0,0
"CryptoYoda1338","2017-05-10","trx",0,0
"CryptoYoda1338","2017-05-10","amp",0,0
"CryptoYoda1338","2017-05-10","bcc",0,0
"CryptoYoda1338","2017-05-10","vtc",0,0
"CryptoYoda1338","2017-05-10","bch",0,0
"CryptoYoda1338","2017-05-10","nxt",0,0
"CryptoYoda1338","2017-05-10","omg",0,0
"CryptoYoda1338","2017-05-10","lmc",0,0
"CryptoYoda1338","2017-05-10","bcy",0,0
"CryptoYoda1338","2017-05-10","tit",0,0
"CryptoYoda1338","2017-05-11","dash",0,0
"CryptoYoda1338","2017-05-11","etc",0,0
"CryptoYoda1338","2017-05-11","pot",0,0
"CryptoYoda1338","2017-05-11","xmr",0,0
"CryptoYoda1338","2017-05-11","zec",0,0
"CryptoYoda1338","2017-05-11","infx",0,0
"CryptoYoda1338","2017-05-11","pivx",0,0
"CryptoYoda1338","2017-05-11","xrp",0,0
"CryptoYoda1338","2017-05-11","dgb",0,0
"CryptoYoda1338","2017-05-11","exp",0,0
"CryptoYoda1338","2017-05-11","xvg",0,0
"CryptoYoda1338","2017-05-11","eqt",0,0
"CryptoYoda1338","2017-05-11","gup",0,0
"CryptoYoda1338","2017-05-11","zen",0,0
"CryptoYoda1338","2017-05-11","gnt",0,0
"CryptoYoda1338","2017-05-11","lsk",0,0
"CryptoYoda1338","2017-05-11","steem",0,0
"CryptoYoda1338","2017-05-11","btc",0,0
