,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter87_cv_split5,0.6020408163265306,0.5816326530612245,0.8229426433915212,0.57356608478803,2,1,2,12,36,9,4,11,21,21,0,2,19,197,14,19,17,112
iter88_cv_split1,0.6039603960396039,0.5742574257425742,0.8266331658291457,0.5753768844221105,1,1,4,9,41,8,6,12,19,21,0,1,20,192,17,14,17,116
iter88_cv_split2,0.6237623762376238,0.5742574257425742,0.8190954773869347,0.5753768844221105,2,0,4,13,39,6,3,12,22,20,0,2,16,197,16,22,16,109
iter88_cv_split3,0.63,0.57,0.7944862155388471,0.5764411027568922,2,4,0,10,39,8,7,8,22,20,0,2,23,188,19,18,20,109
iter88_cv_split4,0.5757575757575758,0.5757575757575758,0.8075,0.575,0,4,1,8,39,10,8,11,18,20,0,3,20,191,19,19,16,112
iter88_cv_split5,0.6224489795918368,0.5816326530612245,0.8204488778054863,0.57356608478803,1,1,3,11,38,8,4,10,22,22,0,1,21,194,15,18,17,113
iter89_cv_split1,0.6633663366336634,0.5742574257425742,0.7964824120603015,0.5753768844221105,0,3,3,7,45,6,6,9,22,22,0,0,24,186,19,20,18,109
iter89_cv_split2,0.5841584158415841,0.5742574257425742,0.8115577889447236,0.5753768844221105,4,1,1,14,34,10,6,10,21,21,0,1,21,192,16,17,20,110
iter89_cv_split3,0.64,0.57,0.8045112781954887,0.5764411027568922,1,2,3,9,40,8,6,8,23,20,0,2,23,187,20,21,12,114
iter89_cv_split4,0.5555555555555556,0.5757575757575758,0.835,0.575,2,2,1,12,37,8,6,15,16,21,0,2,21,193,16,12,15,120
iter89_cv_split5,0.6122448979591837,0.5816326530612245,0.8079800498753117,0.57356608478803,2,0,3,13,39,5,4,13,19,21,0,2,19,192,19,17,20,111
iter90_cv_split1,0.6237623762376238,0.5742574257425742,0.7989949748743719,0.5753768844221105,2,3,1,11,41,6,5,12,20,20,0,2,22,190,17,19,20,108
iter90_cv_split2,0.5841584158415841,0.5742574257425742,0.8241206030150754,0.5753768844221105,2,3,1,11,41,6,9,12,16,19,0,3,19,191,19,15,14,118
iter90_cv_split3,0.57,0.57,0.8095238095238095,0.5764411027568922,0,5,1,15,35,7,6,9,22,20,0,2,21,191,18,21,14,112
iter90_cv_split4,0.6161616161616161,0.5757575757575758,0.81,0.575,0,0,5,10,40,7,3,13,21,23,0,0,23,189,18,21,14,112
iter90_cv_split5,0.6122448979591837,0.5816326530612245,0.8254364089775561,0.57356608478803,2,2,1,9,37,11,8,7,21,22,0,1,20,196,14,17,18,113
iter91_cv_split1,0.6831683168316832,0.5742574257425742,0.7964824120603015,0.5753768844221105,4,0,2,8,44,6,5,11,21,21,0,1,20,191,18,21,21,105
iter91_cv_split2,0.5544554455445545,0.5742574257425742,0.8291457286432161,0.5753768844221105,1,1,4,14,33,11,6,9,22,21,0,1,16,197,16,16,19,112
iter91_cv_split3,0.57,0.57,0.7919799498746867,0.5764411027568922,1,1,4,15,37,5,10,8,19,20,0,2,25,187,18,19,19,109
iter91_cv_split4,0.5252525252525253,0.5757575757575758,0.805,0.575,2,3,0,11,36,10,11,12,14,20,0,3,27,187,16,15,17,115
iter91_cv_split5,0.6428571428571429,0.5816326530612245,0.8254364089775561,0.57356608478803,2,3,0,9,42,6,2,15,19,21,0,2,20,195,15,19,14,115
iter92_cv_split1,0.5742574257425742,0.5742574257425742,0.7964824120603015,0.5753768844221105,2,0,4,14,38,6,8,11,18,21,0,1,23,188,18,17,22,108
iter92_cv_split2,0.6336633663366337,0.5742574257425742,0.8190954773869347,0.5753768844221105,3,2,1,12,42,4,3,15,19,20,0,2,19,193,17,18,16,113
iter92_cv_split3,0.61,0.57,0.8070175438596491,0.5764411027568922,1,4,1,10,40,7,4,13,20,20,0,2,25,190,15,18,17,112
iter92_cv_split4,0.6262626262626263,0.5757575757575758,0.81,0.575,1,2,2,10,38,9,5,9,23,23,0,0,20,192,18,18,20,109
iter92_cv_split5,0.6122448979591837,0.5816326530612245,0.827930174563591,0.57356608478803,2,1,2,12,36,9,5,9,22,21,0,2,17,197,16,20,14,114
iter93_cv_split1,0.6237623762376238,0.5742574257425742,0.8090452261306532,0.5753768844221105,2,1,3,11,40,7,7,9,21,20,0,2,23,191,15,17,19,111
iter93_cv_split2,0.6138613861386139,0.5742574257425742,0.7939698492462312,0.5753768844221105,2,2,2,12,39,7,7,9,21,21,0,1,24,187,18,21,18,108
iter93_cv_split3,0.59,0.57,0.8170426065162907,0.5764411027568922,2,2,2,9,41,7,6,15,16,20,0,2,21,191,18,16,16,115
iter93_cv_split4,0.6161616161616161,0.5757575757575758,0.81,0.575,0,2,3,9,42,6,5,13,19,21,0,2,21,190,19,16,18,113
iter93_cv_split5,0.5408163265306123,0.5816326530612245,0.830423940149626,0.57356608478803,2,2,1,15,32,10,7,10,19,22,0,1,18,196,16,18,15,115
iter94_cv_split1,0.6138613861386139,0.5742574257425742,0.7989949748743719,0.5753768844221105,1,2,3,12,40,6,6,10,21,20,0,2,25,188,16,19,18,110
iter94_cv_split2,0.6633663366336634,0.5742574257425742,0.8165829145728644,0.5753768844221105,2,2,2,9,42,7,5,9,23,21,0,1,16,198,15,20,21,106
iter94_cv_split3,0.6,0.57,0.7794486215538847,0.5764411027568922,1,4,1,14,38,5,4,12,21,19,0,3,25,185,20,20,20,107
iter94_cv_split4,0.494949494949495,0.5757575757575758,0.825,0.575,1,1,3,15,36,6,9,16,12,22,0,1,20,191,19,16,14,117
iter94_cv_split5,0.5510204081632653,0.5816326530612245,0.827930174563591,0.57356608478803,2,2,1,11,35,11,11,8,17,21,0,2,20,195,15,15,17,116
