,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter81_cv_split2,0.9423076923076923,0.9763313609467457,3,0,0.5,26,23,0.9666666666666667,0.9955555555555556,7,0,0.5,105,98
iter81_cv_split3,0.8846153846153846,0.9763313609467457,6,0,0.5,26,20,0.9523809523809523,0.9969160997732426,10,0,0.5,105,95
iter81_cv_split4,0.8461538461538461,0.9896449704142012,8,0,0.5,26,18,0.9571428571428572,0.996734693877551,9,0,0.5,105,96
iter81_cv_split5,0.9230769230769231,0.9881656804733728,4,0,0.5,26,22,0.9714285714285714,0.9970068027210884,6,0,0.5,105,99
iter82_cv_split1,0.8888888888888888,0.9931412894375857,6,0,0.5,27,21,0.9663461538461539,0.9963017751479291,7,0,0.5,104,97
iter82_cv_split2,0.9423076923076923,0.992603550295858,3,0,0.5,26,23,0.9761904761904762,0.9945578231292517,5,0,0.5,105,100
iter82_cv_split3,0.8653846153846154,0.9763313609467456,7,0,0.5,26,19,0.9476190476190476,0.9982766439909297,11,0,0.5,105,94
iter82_cv_split4,0.7884615384615384,0.9215976331360947,7,4,0.5,22,19,0.9619047619047619,0.9970975056689343,6,2,0.5,103,99
iter82_cv_split5,0.8461538461538461,0.9822485207100592,8,0,0.5,26,18,0.9571428571428572,0.9968253968253968,9,0,0.5,105,96
iter83_cv_split1,0.8148148148148148,0.9766803840877915,10,0,0.5,27,17,0.9663461538461539,0.9963942307692307,7,0,0.5,104,97
iter83_cv_split2,0.8846153846153846,0.9763313609467456,4,2,0.5,24,22,0.9619047619047619,0.9955555555555555,7,1,0.5,104,98
iter83_cv_split3,0.8653846153846154,0.992603550295858,7,0,0.5,26,19,0.9714285714285714,0.99718820861678,6,0,0.5,105,99
iter83_cv_split4,0.8846153846153846,0.9600591715976331,2,4,0.5,22,24,0.9523809523809523,0.9964625850340135,8,2,0.5,103,97
iter83_cv_split5,0.9230769230769231,0.9881656804733727,4,0,0.5,26,22,0.9571428571428572,0.9974603174603174,9,0,0.5,105,96
