,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter42_cv_split4,0.5555555555555556,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,30,6,4,80,25,1,10,15,142,0,0,0,434,0,1,2,102
iter42_cv_split5,0.5535714285714286,0.6369047619047619,0.9970760233918129,0.6374269005847953,0,35,0,4,86,17,0,19,7,143,0,0,0,436,0,0,2,103
iter43_cv_split1,0.5614035087719298,0.6374269005847953,0.9926578560939795,0.6372980910425844,0,22,13,5,85,19,0,16,11,143,0,0,0,434,0,1,4,99
iter43_cv_split2,0.6491228070175439,0.6374269005847953,0.9941262848751835,0.6372980910425844,23,13,0,0,76,33,1,13,12,141,1,0,0,434,0,1,2,102
iter43_cv_split3,0.5380116959064327,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,21,15,4,83,22,2,15,9,142,0,0,0,434,0,0,2,103
iter43_cv_split4,0.5847953216374269,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,36,0,5,89,15,1,14,11,142,0,0,0,434,0,0,3,102
iter43_cv_split5,0.5476190476190477,0.6369047619047619,0.9956140350877193,0.6374269005847953,6,15,14,8,75,24,1,14,11,143,0,0,1,435,0,0,2,103
iter44_cv_split1,0.6081871345029239,0.6374269005847953,0.9955947136563876,0.6372980910425844,14,21,0,7,79,23,1,15,11,143,0,0,0,434,0,1,2,101
iter44_cv_split2,0.5789473684210527,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,18,18,3,90,16,1,16,9,142,0,0,0,434,0,0,3,102
iter44_cv_split3,0.6374269005847953,0.6374269005847953,0.9941262848751835,0.6372980910425844,11,8,17,4,90,15,1,17,8,142,0,0,0,434,0,0,4,101
iter44_cv_split4,0.5380116959064327,0.6374269005847953,0.9985315712187959,0.6372980910425844,0,26,10,5,82,22,0,16,10,142,0,0,0,434,0,1,0,104
iter44_cv_split5,0.6726190476190477,0.6369047619047619,0.9970760233918129,0.6374269005847953,12,18,5,1,87,19,0,12,14,143,0,0,0,436,0,0,2,103
iter45_cv_split1,0.5614035087719298,0.6374269005847953,0.9941262848751835,0.6372980910425844,9,15,11,10,77,22,1,16,10,143,0,0,0,434,0,1,3,100
iter45_cv_split2,0.5789473684210527,0.6374269005847953,0.9955947136563876,0.6372980910425844,11,25,0,2,79,28,0,17,9,142,0,0,0,434,0,0,3,102
iter45_cv_split3,0.543859649122807,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,17,19,3,85,21,2,16,8,142,0,0,0,433,1,0,2,103
iter45_cv_split4,0.5263157894736842,0.6374269005847953,0.9970631424375918,0.6372980910425844,6,30,0,2,75,32,0,17,9,142,0,0,0,434,0,1,1,103
iter45_cv_split5,0.5654761904761905,0.6369047619047619,0.9941520467836257,0.6374269005847953,8,11,16,3,79,25,2,16,8,143,0,0,1,435,0,0,3,102
iter46_cv_split1,0.5555555555555556,0.6374269005847953,0.9970631424375918,0.6372980910425844,5,24,6,12,77,20,2,12,13,143,0,0,0,434,0,0,2,102
iter46_cv_split2,0.672514619883041,0.6374269005847953,0.9955947136563876,0.6372980910425844,11,25,0,2,93,14,1,14,11,142,0,0,0,434,0,1,2,102
iter46_cv_split3,0.543859649122807,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,15,21,1,83,25,1,15,10,142,0,0,0,434,0,0,2,103
iter46_cv_split4,0.5263157894736842,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,28,8,1,79,29,0,15,11,142,0,0,0,433,1,0,3,102
iter46_cv_split5,0.7023809523809523,0.6369047619047619,0.9926900584795322,0.6374269005847953,12,17,6,1,99,7,3,16,7,143,0,0,0,436,0,1,4,100
iter47_cv_split1,0.5789473684210527,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,35,0,2,89,18,2,15,10,143,0,0,0,434,0,0,2,102
iter47_cv_split2,0.5614035087719298,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,36,0,5,85,19,5,10,11,142,0,0,0,434,0,0,3,102
iter47_cv_split3,0.6491228070175439,0.6374269005847953,0.9955947136563876,0.6372980910425844,17,4,15,13,78,18,0,10,16,142,0,0,0,434,0,1,2,102
iter47_cv_split4,0.49122807017543857,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,24,12,2,77,30,0,19,7,142,0,0,0,434,0,0,4,101
iter47_cv_split5,0.5238095238095238,0.6369047619047619,0.9956140350877193,0.6374269005847953,0,14,21,5,79,23,0,17,9,143,0,0,0,436,0,1,2,102
iter48_cv_split1,0.5789473684210527,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,24,11,5,85,19,1,12,14,143,0,0,0,433,1,0,3,101
iter48_cv_split2,0.6023391812865497,0.6374269005847953,0.9970631424375918,0.6372980910425844,6,12,18,3,88,18,1,16,9,142,0,0,0,434,0,0,2,103
iter48_cv_split3,0.6432748538011696,0.6374269005847953,0.9941262848751835,0.6372980910425844,17,12,7,7,82,20,0,15,11,142,0,0,1,433,0,1,2,102
iter48_cv_split4,0.5847953216374269,0.6374269005847953,0.9985315712187959,0.6372980910425844,0,31,5,1,92,16,2,16,8,142,0,0,0,434,0,0,1,104
iter48_cv_split5,0.5476190476190477,0.6369047619047619,0.9956140350877193,0.6374269005847953,9,24,2,12,69,26,0,12,14,143,0,0,0,436,0,1,2,102
iter49_cv_split1,0.5964912280701754,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,24,11,3,94,12,0,19,8,143,0,0,0,434,0,0,2,102
iter49_cv_split2,0.6608187134502924,0.6374269005847953,0.9970631424375918,0.6372980910425844,18,13,5,3,86,20,0,17,9,142,0,0,0,433,1,0,1,104
iter49_cv_split3,0.5555555555555556,0.6374269005847953,0.9985315712187959,0.6372980910425844,6,22,8,3,84,22,3,18,5,142,0,0,0,434,0,0,1,104
iter49_cv_split4,0.5555555555555556,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,27,9,7,83,19,1,13,12,142,0,0,0,434,0,1,3,101
iter49_cv_split5,0.4583333333333333,0.6369047619047619,0.9941520467836257,0.6374269005847953,0,23,12,8,66,33,2,13,11,143,0,0,0,436,0,1,3,101
iter50_cv_split1,0.695906432748538,0.6374269005847953,0.9955947136563876,0.6372980910425844,8,22,5,1,98,10,0,14,13,143,0,0,0,434,0,0,3,101
iter50_cv_split2,0.6198830409356725,0.6374269005847953,0.9955947136563876,0.6372980910425844,5,18,13,5,90,14,0,15,11,142,0,0,0,434,0,1,2,102
iter50_cv_split3,0.5789473684210527,0.6374269005847953,0.9955947136563876,0.6372980910425844,6,21,9,13,85,11,1,17,8,142,0,0,0,434,0,1,2,102
iter50_cv_split4,0.5380116959064327,0.6374269005847953,0.9926578560939795,0.6372980910425844,0,11,25,1,78,30,1,11,14,142,0,0,0,433,1,1,3,101
iter50_cv_split5,0.5178571428571429,0.6369047619047619,0.9941520467836257,0.6374269005847953,0,35,0,6,74,27,0,13,13,143,0,0,0,435,1,1,2,102
iter51_cv_split1,0.5906432748538012,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,28,7,6,90,13,1,15,11,143,0,0,0,434,0,0,3,101
iter51_cv_split2,0.5730994152046783,0.6374269005847953,0.9941262848751835,0.6372980910425844,4,13,19,10,84,15,1,15,10,142,0,0,1,433,0,1,2,102
iter51_cv_split3,0.6140350877192983,0.6374269005847953,0.9911894273127754,0.6372980910425844,12,15,9,3,80,26,2,11,13,142,0,0,0,434,0,1,5,99
iter51_cv_split4,0.5906432748538012,0.6374269005847953,0.9970631424375918,0.6372980910425844,18,12,6,3,74,32,1,16,9,142,0,0,0,434,0,0,2,103
iter51_cv_split5,0.5833333333333334,0.6369047619047619,0.9941520467836257,0.6374269005847953,3,32,0,3,83,21,1,13,12,143,0,0,0,436,0,1,3,101
iter52_cv_split1,0.5555555555555556,0.6374269005847953,0.9941262848751835,0.6372980910425844,8,19,8,6,73,30,2,11,14,143,0,0,0,434,0,1,3,100
iter52_cv_split2,0.5672514619883041,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,15,21,3,84,22,2,11,13,142,0,0,0,434,0,0,4,101
iter52_cv_split3,0.631578947368421,0.6374269005847953,0.9955947136563876,0.6372980910425844,4,17,15,0,93,16,2,13,11,142,0,0,0,434,0,0,3,102
iter52_cv_split4,0.5146198830409356,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,27,9,10,79,20,0,17,9,142,0,0,0,434,0,1,3,101
iter52_cv_split5,0.5357142857142857,0.6369047619047619,0.9985380116959064,0.6374269005847953,6,23,6,5,76,26,1,17,8,143,0,0,0,436,0,1,0,104
iter53_cv_split1,0.5789473684210527,0.6374269005847953,0.9941262848751835,0.6372980910425844,7,24,4,6,84,19,1,18,8,143,0,0,0,434,0,1,3,100
iter53_cv_split2,0.6491228070175439,0.6374269005847953,0.9955947136563876,0.6372980910425844,10,20,6,5,90,14,0,15,11,142,0,0,0,434,0,1,2,102
iter53_cv_split3,0.5789473684210527,0.6374269005847953,0.9941262848751835,0.6372980910425844,10,18,8,3,77,29,0,14,12,142,0,0,0,434,0,1,3,101
iter53_cv_split4,0.5847953216374269,0.6374269005847953,0.9955947136563876,0.6372980910425844,12,24,0,7,80,22,0,18,8,142,0,0,0,434,0,0,3,102
iter53_cv_split5,0.5773809523809523,0.6369047619047619,0.9941520467836257,0.6374269005847953,9,11,15,4,81,22,1,18,7,143,0,0,0,436,0,0,4,101
iter54_cv_split1,0.6842105263157895,0.6374269005847953,0.9941262848751835,0.6372980910425844,12,17,6,5,94,10,1,15,11,143,0,0,0,434,0,1,3,100
iter54_cv_split2,0.5730994152046783,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,30,6,4,88,17,1,15,10,142,0,0,0,434,0,0,4,101
iter54_cv_split3,0.543859649122807,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,26,10,1,83,25,0,16,10,142,0,0,0,433,1,1,2,102
iter54_cv_split4,0.49122807017543857,0.6374269005847953,0.9985315712187959,0.6372980910425844,0,23,13,6,73,30,2,13,11,142,0,0,0,434,0,0,1,104
iter54_cv_split5,0.6309523809523809,0.6369047619047619,0.9956140350877193,0.6374269005847953,20,5,10,12,77,18,3,14,9,143,0,0,0,436,0,0,3,102
iter55_cv_split1,0.5321637426900585,0.6374269005847953,0.9970631424375918,0.6372980910425844,14,21,0,4,66,39,3,13,11,143,0,0,0,434,0,0,2,102
iter55_cv_split2,0.52046783625731,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,27,9,3,75,31,1,11,14,142,0,0,0,434,0,1,3,101
iter55_cv_split3,0.5497076023391813,0.6374269005847953,0.9985315712187959,0.6372980910425844,0,18,18,3,89,17,1,20,5,142,0,0,0,434,0,0,1,104
