,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter31_cv_split2,0.5641025641025641,0.6153846153846154,0.9714285714285714,0.6253968253968254,2,10,8,8,37,3,1,4,5,79,0,0,3,193,1,0,5,34
iter31_cv_split3,0.6666666666666666,0.6282051282051282,0.9650793650793651,0.6222222222222222,14,5,0,11,36,2,1,7,2,80,0,0,4,190,2,1,4,34
iter31_cv_split4,0.6153846153846154,0.6282051282051282,0.9396825396825397,0.6222222222222222,9,5,5,7,36,6,2,5,3,80,0,0,8,183,5,1,5,33
iter31_cv_split5,0.782051282051282,0.6282051282051282,0.9555555555555556,0.6222222222222222,12,8,0,1,47,1,2,5,2,79,0,0,4,191,1,2,7,31
iter32_cv_split1,0.5679012345679012,0.6172839506172839,0.9551282051282052,0.625,4,17,0,4,42,4,3,7,0,78,0,0,5,187,3,1,5,33
iter32_cv_split2,0.6923076923076923,0.6153846153846154,0.9777777777777777,0.6253968253968254,9,4,7,2,42,4,0,7,3,79,0,0,1,196,0,1,5,33
iter32_cv_split3,0.7435897435897436,0.6282051282051282,0.9682539682539683,0.6222222222222222,6,7,6,0,47,2,1,4,5,80,0,0,5,191,0,1,4,34
iter32_cv_split4,0.6666666666666666,0.6282051282051282,0.9587301587301588,0.6222222222222222,11,8,0,6,39,4,4,4,2,80,0,0,4,191,1,1,7,31
iter32_cv_split5,0.5384615384615384,0.6282051282051282,0.9492063492063492,0.6222222222222222,13,7,0,17,28,4,1,7,1,75,4,0,2,193,1,1,8,31
iter33_cv_split1,0.691358024691358,0.6172839506172839,0.9583333333333334,0.625,10,11,0,3,42,5,1,5,4,78,0,0,5,188,2,0,6,33
iter33_cv_split2,0.6794871794871795,0.6153846153846154,0.9714285714285714,0.6253968253968254,13,0,7,4,38,6,2,6,2,79,0,0,4,192,1,0,4,35
iter33_cv_split3,0.6025641025641025,0.6282051282051282,0.9714285714285714,0.6222222222222222,7,12,0,9,40,0,1,9,0,80,0,0,1,194,1,1,6,32
iter33_cv_split4,0.6410256410256411,0.6282051282051282,0.9492063492063492,0.6222222222222222,12,7,0,4,36,9,0,8,2,80,0,0,4,188,4,2,6,31
iter33_cv_split5,0.6538461538461539,0.6282051282051282,0.9523809523809523,0.6222222222222222,6,14,0,1,43,5,2,5,2,79,0,0,7,188,1,2,5,33
iter34_cv_split1,0.7777777777777778,0.6172839506172839,0.9647435897435898,0.625,16,5,0,4,45,1,1,7,2,78,0,0,2,192,1,1,7,31
iter34_cv_split2,0.7051282051282052,0.6153846153846154,0.9714285714285714,0.6253968253968254,13,3,4,8,39,1,2,5,3,79,0,0,1,194,2,1,5,33
iter34_cv_split3,0.5128205128205128,0.6282051282051282,0.9523809523809523,0.6222222222222222,0,19,0,3,38,8,2,6,2,80,0,0,8,188,0,1,6,32
iter34_cv_split4,0.6538461538461539,0.6282051282051282,0.9619047619047619,0.6222222222222222,8,11,0,2,40,7,1,6,3,80,0,0,8,188,0,1,3,35
iter34_cv_split5,0.7948717948717948,0.6282051282051282,0.9333333333333333,0.6222222222222222,20,0,0,10,39,0,0,6,3,76,3,0,8,187,1,1,8,31
iter35_cv_split1,0.7037037037037037,0.6172839506172839,0.9647435897435898,0.625,10,11,0,0,46,4,4,5,1,78,0,0,2,192,1,2,6,31
iter35_cv_split2,0.7564102564102564,0.6153846153846154,0.9555555555555556,0.6253968253968254,12,8,0,7,41,0,2,2,6,79,0,0,4,192,1,1,8,30
iter35_cv_split3,0.3974358974358974,0.6282051282051282,0.9619047619047619,0.6222222222222222,0,11,8,10,28,11,1,6,3,80,0,0,3,191,2,1,6,32
iter35_cv_split4,0.7948717948717948,0.6282051282051282,0.9428571428571428,0.6222222222222222,19,0,0,5,42,2,1,8,1,80,0,0,9,185,2,1,6,32
iter35_cv_split5,0.7307692307692307,0.6282051282051282,0.9619047619047619,0.6222222222222222,8,12,0,0,48,1,1,7,1,79,0,0,7,189,0,1,4,35
iter36_cv_split1,0.5061728395061729,0.6172839506172839,0.9583333333333334,0.625,8,7,6,12,31,7,1,7,2,78,0,0,3,190,2,0,8,31
iter36_cv_split2,0.7692307692307693,0.6153846153846154,0.9714285714285714,0.6253968253968254,12,8,0,0,46,2,2,6,2,79,0,0,4,192,1,0,4,35
iter36_cv_split3,0.7307692307692307,0.6282051282051282,0.9587301587301588,0.6222222222222222,11,8,0,2,43,4,1,6,3,80,0,0,3,191,2,2,6,31
iter36_cv_split4,0.6282051282051282,0.6282051282051282,0.9523809523809523,0.6222222222222222,8,11,0,6,40,3,1,8,1,80,0,0,7,188,1,1,6,32
iter36_cv_split5,0.717948717948718,0.6282051282051282,0.9523809523809523,0.6222222222222222,13,7,0,8,39,2,0,5,4,79,0,0,7,188,1,1,6,33
