,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter38_cv_split4,0.5628415300546448,0.6502732240437158,0.9727891156462585,0.6462585034013606,0,41,0,11,96,12,0,16,7,169,0,0,2,468,5,1,12,78
iter38_cv_split5,0.6830601092896175,0.6502732240437158,0.9659863945578231,0.6462585034013606,15,27,0,11,103,5,0,15,7,168,0,0,7,462,6,1,11,80
iter39_cv_split1,0.5376344086021505,0.6451612903225806,0.9699453551912568,0.6475409836065574,0,21,22,18,95,7,0,18,5,167,0,0,6,464,4,1,11,79
iter39_cv_split2,0.5519125683060109,0.644808743169399,0.9605442176870749,0.6476190476190476,0,42,0,10,91,17,1,12,10,168,0,0,10,465,1,1,17,73
iter39_cv_split3,0.5901639344262295,0.644808743169399,0.9578231292517007,0.6476190476190476,0,42,0,8,105,5,0,20,3,168,0,0,5,461,10,1,15,75
iter39_cv_split4,0.5027322404371585,0.6502732240437158,0.9687074829931973,0.6462585034013606,0,34,7,17,87,15,3,15,5,169,0,0,4,462,9,0,10,81
iter39_cv_split5,0.5409836065573771,0.6502732240437158,0.9727891156462585,0.6462585034013606,0,42,0,10,89,20,0,12,10,168,0,0,4,464,7,0,9,83
iter40_cv_split1,0.6021505376344086,0.6451612903225806,0.9685792349726776,0.6475409836065574,13,30,0,2,90,28,0,14,9,167,0,0,3,464,7,1,12,78
iter40_cv_split2,0.546448087431694,0.644808743169399,0.9659863945578231,0.6476190476190476,0,42,0,6,93,19,0,16,7,168,0,0,7,465,4,0,14,77
iter40_cv_split3,0.6557377049180327,0.644808743169399,0.9605442176870749,0.6476190476190476,15,21,6,9,99,10,1,16,6,168,0,0,2,464,10,0,17,74
iter40_cv_split4,0.5081967213114754,0.6502732240437158,0.9659863945578231,0.6462585034013606,0,32,9,13,85,21,0,15,8,169,0,0,9,464,2,1,13,77
iter40_cv_split5,0.6229508196721312,0.6502732240437158,0.964625850340136,0.6462585034013606,16,26,0,10,94,15,0,18,4,168,0,0,7,459,9,1,9,82
iter41_cv_split1,0.6021505376344086,0.6451612903225806,0.976775956284153,0.6475409836065574,0,43,0,2,104,14,2,13,8,167,0,0,3,468,3,1,10,80
iter41_cv_split2,0.5683060109289617,0.644808743169399,0.9741496598639455,0.6476190476190476,0,34,8,14,98,6,0,17,6,168,0,0,5,469,2,1,11,79
iter41_cv_split3,0.6502732240437158,0.644808743169399,0.964625850340136,0.6476190476190476,12,23,7,9,98,11,0,14,9,168,0,0,6,467,3,1,16,74
iter41_cv_split4,0.5300546448087432,0.6502732240437158,0.9687074829931973,0.6462585034013606,0,41,0,15,91,13,0,17,6,169,0,0,8,462,5,1,9,81
iter41_cv_split5,0.5519125683060109,0.6502732240437158,0.9564625850340136,0.6462585034013606,0,42,0,20,93,6,1,13,8,168,0,0,9,457,9,0,14,78
iter42_cv_split1,0.5967741935483871,0.6451612903225806,0.9644808743169399,0.6475409836065574,0,21,22,7,104,9,0,16,7,167,0,0,4,463,7,1,14,76
iter42_cv_split2,0.5956284153005464,0.644808743169399,0.9537414965986395,0.6476190476190476,8,25,9,8,92,18,2,12,9,168,0,0,8,459,9,1,16,74
iter42_cv_split3,0.5956284153005464,0.644808743169399,0.9673469387755103,0.6476190476190476,0,33,9,9,102,7,1,15,7,168,0,0,2,467,7,1,14,76
iter42_cv_split4,0.6174863387978142,0.6502732240437158,0.9605442176870749,0.6462585034013606,0,41,0,9,103,7,0,13,10,169,0,0,6,459,10,1,12,78
iter42_cv_split5,0.44808743169398907,0.6502732240437158,0.9741496598639455,0.6462585034013606,0,32,10,13,79,27,1,18,3,168,0,0,8,466,1,0,10,82
iter43_cv_split1,0.6559139784946236,0.6451612903225806,0.9562841530054644,0.6475409836065574,6,37,0,4,110,6,1,16,6,167,0,0,11,458,5,1,15,75
iter43_cv_split2,0.5846994535519126,0.644808743169399,0.9619047619047619,0.6476190476190476,0,34,8,10,95,13,0,11,12,168,0,0,5,465,6,1,16,74
iter43_cv_split3,0.5573770491803278,0.644808743169399,0.9687074829931973,0.6476190476190476,0,42,0,8,95,15,0,16,7,168,0,0,8,466,2,1,12,78
iter43_cv_split4,0.5409836065573771,0.6502732240437158,0.9741496598639455,0.6462585034013606,0,41,0,12,95,12,0,19,4,169,0,0,5,466,4,1,9,81
