,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter8_cv_split1,0.9629629629629629,0.962962962962963,2,0,0.5,27,25,1.0,1.0,0,0,0.5,104,104
iter8_cv_split2,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter8_cv_split3,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter8_cv_split4,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter8_cv_split5,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter9_cv_split1,0.9259259259259259,0.9259259259259259,4,0,0.5,27,23,1.0,1.0,0,0,0.5,104,104
iter9_cv_split2,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter9_cv_split3,1.0,1.0,0,0,0.5,26,26,1.0,1.0,0,0,0.5,105,105
iter9_cv_split4,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter9_cv_split5,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter10_cv_split1,0.9074074074074074,0.9074074074074074,5,0,0.5,27,22,1.0,1.0,0,0,0.5,104,104
iter10_cv_split2,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter10_cv_split3,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter10_cv_split4,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter10_cv_split5,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter11_cv_split1,0.9629629629629629,0.962962962962963,2,0,0.5,27,25,1.0,1.0,0,0,0.5,104,104
iter11_cv_split2,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter11_cv_split3,0.8846153846153846,0.8846153846153845,3,3,0.5,23,23,1.0,1.0,0,0,0.5,105,105
iter11_cv_split4,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter11_cv_split5,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter12_cv_split1,0.9259259259259259,0.9259259259259259,4,0,0.5,27,23,1.0,1.0,0,0,0.5,104,104
iter12_cv_split2,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter12_cv_split3,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter12_cv_split4,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter12_cv_split5,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter13_cv_split1,0.9444444444444444,0.9444444444444444,3,0,0.5,27,24,1.0,1.0,0,0,0.5,104,104
iter13_cv_split2,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter13_cv_split3,1.0,1.0,0,0,0.5,26,26,1.0,1.0,0,0,0.5,105,105
iter13_cv_split4,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter13_cv_split5,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
iter14_cv_split1,0.9629629629629629,0.962962962962963,2,0,0.5,27,25,1.0,1.0,0,0,0.5,104,104
iter14_cv_split2,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter14_cv_split3,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter14_cv_split4,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter14_cv_split5,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter15_cv_split1,0.9814814814814815,0.9814814814814814,1,0,0.5,27,26,1.0,1.0,0,0,0.5,104,104
iter15_cv_split2,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter15_cv_split3,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter15_cv_split4,0.9807692307692307,0.9807692307692308,1,0,0.5,26,25,1.0,1.0,0,0,0.5,105,105
iter15_cv_split5,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter16_cv_split1,0.9814814814814815,0.9814814814814814,1,0,0.5,27,26,1.0,1.0,0,0,0.5,104,104
iter16_cv_split2,0.9423076923076923,0.9423076923076923,3,0,0.5,26,23,1.0,1.0,0,0,0.5,105,105
iter16_cv_split3,0.9038461538461539,0.9038461538461539,5,0,0.5,26,21,1.0,1.0,0,0,0.5,105,105
iter16_cv_split4,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter16_cv_split5,0.9615384615384616,0.9615384615384616,2,0,0.5,26,24,1.0,1.0,0,0,0.5,105,105
iter17_cv_split1,0.9444444444444444,0.9444444444444444,3,0,0.5,27,24,1.0,1.0,0,0,0.5,104,104
iter17_cv_split2,1.0,1.0,0,0,0.5,26,26,1.0,1.0,0,0,0.5,105,105
iter17_cv_split3,0.9230769230769231,0.9230769230769231,4,0,0.5,26,22,1.0,1.0,0,0,0.5,105,105
