,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter67_cv_split3,0.6374269005847953,0.6374269005847953,0.986784140969163,0.6372980910425844,6,6,24,1,90,18,1,12,13,142,0,0,0,434,0,1,8,96
iter67_cv_split4,0.5614035087719298,0.6374269005847953,0.9779735682819384,0.6372980910425844,5,26,5,11,82,16,2,15,9,142,0,0,1,432,1,0,13,92
iter67_cv_split5,0.5654761904761905,0.6369047619047619,0.9853801169590644,0.6374269005847953,15,14,6,7,74,26,0,20,6,143,0,0,0,436,0,0,10,95
iter68_cv_split1,0.5847953216374269,0.6374269005847953,0.9853157121879589,0.6372980910425844,11,22,2,12,79,18,4,13,10,143,0,0,0,433,1,0,9,95
iter68_cv_split2,0.5321637426900585,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,30,6,11,79,19,1,13,12,142,0,0,0,434,0,1,11,93
iter68_cv_split3,0.631578947368421,0.6374269005847953,0.9823788546255506,0.6372980910425844,4,12,20,2,93,14,1,14,11,142,0,0,0,434,0,1,11,93
iter68_cv_split4,0.5555555555555556,0.6374269005847953,0.986784140969163,0.6372980910425844,8,17,11,0,77,32,0,16,10,142,0,0,0,434,0,0,9,96
iter68_cv_split5,0.5238095238095238,0.6369047619047619,0.9809941520467836,0.6374269005847953,0,18,17,10,77,20,1,14,11,143,0,0,1,434,1,0,11,94
iter69_cv_split1,0.6549707602339181,0.6374269005847953,0.9882525697503671,0.6372980910425844,11,16,8,2,95,12,1,20,6,143,0,0,0,434,0,1,7,96
iter69_cv_split2,0.7017543859649122,0.6374269005847953,0.9838472834067548,0.6372980910425844,20,16,0,7,87,15,2,11,13,142,0,0,0,434,0,1,10,94
iter69_cv_split3,0.5321637426900585,0.6374269005847953,0.9897209985315712,0.6372980910425844,8,24,4,12,72,25,1,14,11,142,0,0,0,434,0,0,7,98
iter69_cv_split4,0.5789473684210527,0.6374269005847953,0.9794419970631424,0.6372980910425844,8,21,7,6,82,21,1,16,9,142,0,0,0,433,1,1,12,92
iter69_cv_split5,0.5,0.6369047619047619,0.9839181286549707,0.6374269005847953,0,22,13,4,72,31,0,14,12,143,0,0,0,435,1,0,10,95
iter70_cv_split1,0.5730994152046783,0.6374269005847953,0.9853157121879589,0.6372980910425844,7,28,0,10,84,15,1,19,7,143,0,0,1,433,0,1,8,95
iter70_cv_split2,0.5321637426900585,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,25,11,4,83,22,2,16,8,142,0,0,0,434,0,0,11,94
iter70_cv_split3,0.5497076023391813,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,21,15,0,81,28,2,11,13,142,0,0,0,432,2,0,8,97
iter70_cv_split4,0.5555555555555556,0.6374269005847953,0.9853157121879589,0.6372980910425844,8,13,15,16,77,16,1,15,10,142,0,0,0,434,0,0,10,95
iter70_cv_split5,0.5952380952380952,0.6369047619047619,0.9809941520467836,0.6374269005847953,5,30,0,9,86,12,3,14,9,143,0,0,0,435,1,1,11,93
iter71_cv_split1,0.6023391812865497,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,17,18,5,87,17,1,10,16,143,0,0,0,434,0,0,11,93
iter71_cv_split2,0.6783625730994152,0.6374269005847953,0.986784140969163,0.6372980910425844,14,22,0,4,91,14,1,14,11,142,0,0,0,434,0,1,8,96
iter71_cv_split3,0.6023391812865497,0.6374269005847953,0.9809104258443465,0.6372980910425844,3,11,22,2,85,22,0,11,15,142,0,0,0,431,3,2,8,95
iter71_cv_split4,0.5321637426900585,0.6374269005847953,0.986784140969163,0.6372980910425844,5,22,9,5,79,25,0,19,7,142,0,0,0,434,0,1,8,96
iter71_cv_split5,0.5238095238095238,0.6369047619047619,0.9809941520467836,0.6374269005847953,0,19,16,2,81,24,2,17,7,143,0,0,0,436,0,0,13,92
iter72_cv_split1,0.5964912280701754,0.6374269005847953,0.9765051395007343,0.6372980910425844,6,29,0,3,86,20,2,15,10,143,0,0,1,433,0,1,14,89
iter72_cv_split2,0.5672514619883041,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,16,20,0,88,21,0,17,9,142,0,0,0,434,0,1,11,93
iter72_cv_split3,0.6198830409356725,0.6374269005847953,0.9911894273127754,0.6372980910425844,9,11,16,2,87,20,1,15,10,142,0,0,0,434,0,0,6,99
iter72_cv_split4,0.52046783625731,0.6374269005847953,0.986784140969163,0.6372980910425844,0,24,12,6,82,21,1,18,7,142,0,0,0,434,0,1,8,96
iter72_cv_split5,0.5535714285714286,0.6369047619047619,0.9839181286549707,0.6374269005847953,0,14,21,13,80,14,0,13,13,143,0,0,0,436,0,0,11,94
iter73_cv_split1,0.5555555555555556,0.6374269005847953,0.9853157121879589,0.6372980910425844,9,16,10,6,77,26,1,17,9,143,0,0,0,434,0,1,9,94
iter73_cv_split2,0.5730994152046783,0.6374269005847953,0.9823788546255506,0.6372980910425844,11,25,0,3,79,27,0,18,8,142,0,0,0,434,0,1,11,93
iter73_cv_split3,0.5380116959064327,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,13,23,11,81,17,1,14,11,142,0,0,0,434,0,0,12,93
iter73_cv_split4,0.5614035087719298,0.6374269005847953,0.9882525697503671,0.6372980910425844,4,14,18,2,80,27,2,12,12,142,0,0,0,434,0,1,7,97
iter73_cv_split5,0.5119047619047619,0.6369047619047619,0.9824561403508771,0.6374269005847953,0,17,18,7,79,21,1,18,7,143,0,0,0,436,0,0,12,93
iter74_cv_split1,0.6842105263157895,0.6374269005847953,0.986784140969163,0.6372980910425844,13,22,0,4,98,7,2,19,6,143,0,0,0,434,0,0,9,95
iter74_cv_split2,0.695906432748538,0.6374269005847953,0.9809104258443465,0.6372980910425844,21,0,15,4,87,18,0,15,11,142,0,0,0,434,0,1,12,92
iter74_cv_split3,0.5029239766081871,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,24,12,13,76,20,2,14,10,142,0,0,0,434,0,1,10,94
iter74_cv_split4,0.4853801169590643,0.6374269005847953,0.9911894273127754,0.6372980910425844,0,23,13,8,78,23,2,19,5,142,0,0,0,434,0,0,6,99
iter74_cv_split5,0.5595238095238095,0.6369047619047619,0.97953216374269,0.6374269005847953,0,27,8,1,82,24,0,14,12,143,0,0,0,435,1,1,12,92
iter75_cv_split1,0.5730994152046783,0.6374269005847953,0.9823788546255506,0.6372980910425844,7,22,6,1,77,31,0,13,14,143,0,0,0,433,1,1,10,93
iter75_cv_split2,0.5087719298245614,0.6374269005847953,0.9897209985315712,0.6372980910425844,0,20,16,2,81,26,0,20,6,142,0,0,0,434,0,0,7,98
iter75_cv_split3,0.5847953216374269,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,19,17,3,88,18,1,13,12,142,0,0,0,433,1,0,11,94
iter75_cv_split4,0.5614035087719298,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,21,15,10,85,14,0,15,11,142,0,0,1,433,0,1,10,94
iter75_cv_split5,0.6369047619047619,0.6369047619047619,0.9853801169590644,0.6374269005847953,18,7,10,8,82,17,1,18,7,143,0,0,0,436,0,0,10,95
iter76_cv_split1,0.5847953216374269,0.6374269005847953,0.9794419970631424,0.6372980910425844,4,16,15,4,83,22,2,12,13,143,0,0,0,433,1,0,13,91
iter76_cv_split2,0.4853801169590643,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,20,16,4,75,30,1,17,8,142,0,0,0,434,0,1,9,95
iter76_cv_split3,0.5964912280701754,0.6374269005847953,0.9779735682819384,0.6372980910425844,11,22,3,10,81,18,1,15,10,142,0,0,0,432,2,0,13,92
