,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter43_cv_split2,0.6136363636363636,0.6477272727272727,0.8693181818181818,0.6448863636363636,1,3,1,0,44,13,1,16,9,17,3,0,1,208,18,1,23,81
iter43_cv_split3,0.5909090909090909,0.6477272727272727,0.8721590909090909,0.6448863636363636,0,4,1,1,46,10,0,20,6,18,2,0,2,208,17,2,22,81
iter43_cv_split4,0.625,0.6477272727272727,0.8892045454545454,0.6448863636363636,0,5,0,0,42,15,1,12,13,18,1,1,1,212,14,2,20,83
iter43_cv_split5,0.632183908045977,0.6436781609195402,0.8753541076487252,0.6458923512747875,0,2,3,0,45,11,1,15,10,16,3,1,0,210,18,0,22,83
iter44_cv_split1,0.6292134831460674,0.6404494382022472,0.8632478632478633,0.6467236467236467,1,2,2,0,43,14,0,15,12,18,2,0,0,205,22,2,22,80
iter44_cv_split2,0.6590909090909091,0.6477272727272727,0.8806818181818182,0.6448863636363636,0,3,2,1,50,6,0,18,8,16,3,1,1,209,17,0,20,85
iter44_cv_split3,0.7272727272727273,0.6477272727272727,0.9005681818181818,0.6448863636363636,1,3,1,0,49,8,1,11,14,18,1,1,0,212,15,1,17,87
iter44_cv_split4,0.6022727272727273,0.6477272727272727,0.8835227272727273,0.6448863636363636,0,4,1,0,46,11,0,19,7,18,2,0,1,212,14,2,22,81
iter44_cv_split5,0.5977011494252874,0.6436781609195402,0.8781869688385269,0.6458923512747875,0,4,1,0,38,18,1,11,14,18,1,1,1,207,20,0,20,85
iter45_cv_split1,0.6292134831460674,0.6404494382022472,0.8689458689458689,0.6467236467236467,0,5,0,1,47,9,1,17,9,18,2,0,0,208,19,1,24,79
iter45_cv_split2,0.6704545454545454,0.6477272727272727,0.8863636363636364,0.6448863636363636,1,3,1,0,49,8,0,17,9,17,2,1,1,211,15,0,21,84
iter45_cv_split3,0.5568181818181818,0.6477272727272727,0.8778409090909091,0.6448863636363636,0,3,2,0,38,19,1,14,11,18,2,0,0,211,16,1,24,80
iter45_cv_split4,0.6363636363636364,0.6477272727272727,0.8806818181818182,0.6448863636363636,0,2,3,0,49,8,0,19,7,18,2,0,0,210,17,2,21,82
iter45_cv_split5,0.6551724137931034,0.6436781609195402,0.8810198300283286,0.6458923512747875,0,4,1,0,46,10,0,15,11,17,3,0,1,211,16,0,22,83
iter46_cv_split1,0.6179775280898876,0.6404494382022472,0.8774928774928775,0.6467236467236467,0,4,1,0,48,9,0,20,7,16,3,1,0,208,19,1,19,84
iter46_cv_split2,0.6363636363636364,0.6477272727272727,0.875,0.6448863636363636,0,1,4,0,45,12,0,15,11,18,2,0,0,209,18,2,22,81
iter46_cv_split3,0.6704545454545454,0.6477272727272727,0.8721590909090909,0.6448863636363636,0,4,1,1,49,7,1,15,10,18,2,0,2,208,17,1,23,81
iter46_cv_split4,0.6022727272727273,0.6477272727272727,0.8920454545454546,0.6448863636363636,1,3,1,0,45,12,0,19,7,18,2,0,1,212,14,1,20,84
iter46_cv_split5,0.5517241379310345,0.6436781609195402,0.8951841359773371,0.6458923512747875,0,4,1,0,34,22,0,12,14,19,1,0,0,213,15,0,21,84
iter47_cv_split1,0.6629213483146067,0.6404494382022472,0.8803418803418803,0.6467236467236467,0,5,0,0,53,4,1,20,6,18,1,1,0,208,19,1,20,83
iter47_cv_split2,0.6704545454545454,0.6477272727272727,0.8920454545454546,0.6448863636363636,0,5,0,1,45,11,1,11,14,20,0,0,1,213,13,1,23,81
iter47_cv_split3,0.625,0.6477272727272727,0.8920454545454546,0.6448863636363636,1,4,0,0,45,12,0,17,9,18,1,1,1,213,13,2,20,83
iter47_cv_split4,0.5909090909090909,0.6477272727272727,0.8977272727272727,0.6448863636363636,0,1,4,0,43,14,0,17,9,17,3,0,2,213,12,0,19,86
iter47_cv_split5,0.6206896551724138,0.6436781609195402,0.8555240793201133,0.6458923512747875,1,3,1,0,44,12,0,17,9,17,3,0,1,208,19,2,26,77
iter48_cv_split1,0.5617977528089888,0.6404494382022472,0.8746438746438746,0.6467236467236467,1,3,1,1,39,17,0,17,10,18,2,0,0,210,17,2,23,79
iter48_cv_split2,0.6477272727272727,0.6477272727272727,0.8977272727272727,0.6448863636363636,0,3,2,2,47,8,0,16,10,17,3,0,1,215,11,1,20,84
iter48_cv_split3,0.6818181818181818,0.6477272727272727,0.8778409090909091,0.6448863636363636,1,3,1,0,46,11,0,13,13,18,1,1,1,209,17,2,21,82
iter48_cv_split4,0.6477272727272727,0.6477272727272727,0.8806818181818182,0.6448863636363636,0,4,1,0,50,7,0,19,7,18,2,0,2,210,15,2,21,82
iter48_cv_split5,0.6551724137931034,0.6436781609195402,0.886685552407932,0.6458923512747875,0,5,0,0,46,10,0,15,11,18,1,1,0,212,16,0,22,83
iter49_cv_split1,0.6292134831460674,0.6404494382022472,0.8803418803418803,0.6467236467236467,0,3,2,0,44,13,1,14,12,18,2,0,0,210,17,1,22,81
iter49_cv_split2,0.625,0.6477272727272727,0.875,0.6448863636363636,0,3,2,0,44,13,0,15,11,19,1,0,1,210,16,2,24,79
iter49_cv_split3,0.6363636363636364,0.6477272727272727,0.8721590909090909,0.6448863636363636,1,4,0,1,48,8,0,19,7,17,3,0,0,212,15,2,25,78
iter49_cv_split4,0.6704545454545454,0.6477272727272727,0.8778409090909091,0.6448863636363636,0,4,1,0,50,7,0,17,9,18,1,1,0,209,18,2,21,82
iter49_cv_split5,0.5862068965517241,0.6436781609195402,0.8838526912181303,0.6458923512747875,0,4,1,0,43,13,0,18,8,17,2,1,0,211,17,0,21,84
iter50_cv_split1,0.5955056179775281,0.6404494382022472,0.8831908831908832,0.6467236467236467,1,3,1,0,43,14,0,18,9,16,3,1,0,213,14,1,22,81
iter50_cv_split2,0.6477272727272727,0.6477272727272727,0.875,0.6448863636363636,0,4,1,0,47,10,0,16,10,18,2,0,0,210,17,1,24,80
iter50_cv_split3,0.6363636363636364,0.6477272727272727,0.875,0.6448863636363636,1,2,2,1,46,10,1,16,9,17,3,0,0,208,19,1,21,83
iter50_cv_split4,0.6477272727272727,0.6477272727272727,0.8920454545454546,0.6448863636363636,0,3,2,1,48,8,1,16,9,18,2,0,1,212,14,0,21,84
iter50_cv_split5,0.6551724137931034,0.6436781609195402,0.8895184135977338,0.6458923512747875,0,2,3,0,47,9,1,15,10,18,2,0,1,215,12,1,23,81
iter51_cv_split1,0.6179775280898876,0.6404494382022472,0.8831908831908832,0.6467236467236467,0,2,3,1,48,8,0,20,7,17,3,0,0,214,13,0,25,79
iter51_cv_split2,0.625,0.6477272727272727,0.8892045454545454,0.6448863636363636,0,2,3,0,45,12,1,15,10,18,1,1,0,212,15,1,21,83
iter51_cv_split3,0.6477272727272727,0.6477272727272727,0.8778409090909091,0.6448863636363636,0,5,0,0,47,10,0,16,10,17,3,0,0,212,15,2,23,80
iter51_cv_split4,0.6704545454545454,0.6477272727272727,0.8607954545454546,0.6448863636363636,0,2,3,0,47,10,1,13,12,17,2,1,3,206,18,1,24,80
iter51_cv_split5,0.5632183908045977,0.6436781609195402,0.8838526912181303,0.6458923512747875,0,5,0,1,38,17,1,14,11,19,1,0,0,211,17,1,22,82
iter52_cv_split1,0.6741573033707865,0.6404494382022472,0.8774928774928775,0.6467236467236467,1,4,0,0,49,8,0,17,10,16,3,1,0,212,15,2,22,80
iter52_cv_split2,0.6931818181818182,0.6477272727272727,0.875,0.6448863636363636,0,4,1,0,52,5,0,17,9,19,1,0,1,209,17,2,23,80
iter52_cv_split3,0.625,0.6477272727272727,0.8920454545454546,0.6448863636363636,0,3,2,0,47,10,0,18,8,18,2,0,2,212,13,1,20,84
iter52_cv_split4,0.5681818181818182,0.6477272727272727,0.8693181818181818,0.6448863636363636,0,3,2,0,42,15,0,18,8,18,2,0,0,208,19,2,23,80
iter52_cv_split5,0.6206896551724138,0.6436781609195402,0.8895184135977338,0.6458923512747875,1,4,0,0,40,16,0,13,13,17,2,1,0,213,15,0,21,84
iter53_cv_split1,0.6067415730337079,0.6404494382022472,0.8717948717948718,0.6467236467236467,1,3,1,0,45,12,0,19,8,17,1,2,0,210,17,0,25,79
iter53_cv_split2,0.6590909090909091,0.6477272727272727,0.8863636363636364,0.6448863636363636,0,3,2,0,50,7,1,17,8,18,2,0,0,212,15,1,22,82
iter53_cv_split3,0.6363636363636364,0.6477272727272727,0.8721590909090909,0.6448863636363636,0,2,3,1,45,11,0,15,11,18,2,0,0,205,22,2,19,84
iter53_cv_split4,0.5795454545454546,0.6477272727272727,0.90625,0.6448863636363636,0,3,2,0,41,16,0,16,10,18,2,0,0,215,12,0,19,86
iter53_cv_split5,0.6091954022988506,0.6436781609195402,0.9008498583569405,0.6458923512747875,0,4,1,0,43,13,1,15,10,18,2,0,1,215,12,1,19,85
iter54_cv_split1,0.6179775280898876,0.6404494382022472,0.886039886039886,0.6467236467236467,0,5,0,0,47,10,0,19,8,18,2,0,2,212,13,2,21,81
iter54_cv_split2,0.6931818181818182,0.6477272727272727,0.8721590909090909,0.6448863636363636,1,2,2,1,49,7,1,14,11,17,2,1,0,211,16,0,26,79
iter54_cv_split3,0.6477272727272727,0.6477272727272727,0.8806818181818182,0.6448863636363636,0,2,3,0,46,11,0,15,11,18,2,0,0,214,13,2,25,78
iter54_cv_split4,0.5340909090909091,0.6477272727272727,0.8892045454545454,0.6448863636363636,0,4,1,0,42,15,0,21,5,18,2,0,0,211,16,1,20,84
iter54_cv_split5,0.5977011494252874,0.6436781609195402,0.8810198300283286,0.6458923512747875,1,2,2,1,43,12,1,17,8,17,3,0,1,210,17,0,21,84
