,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter18_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter18_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter18_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter18_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter19_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter19_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter19_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter19_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter19_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter20_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter20_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter20_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter20_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter20_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter21_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter21_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter21_cv_split3,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter21_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter21_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter22_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter22_cv_split2,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter22_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter22_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter22_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter23_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter23_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter23_cv_split3,0.8888888888888888,0.625,0.8518518518518519,1.0,1.0,0.8666666666666667
iter23_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter23_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter24_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter24_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter24_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter24_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter24_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter25_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter25_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter25_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter25_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter25_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter26_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter26_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter26_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter26_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter26_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter27_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter27_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter27_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter27_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter27_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter28_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter28_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter28_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter28_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter28_cv_split5,0.92,0.6666666666666667,0.88,1.0,1.0,0.8598130841121495
iter29_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter29_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter29_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter29_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter29_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter30_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
