,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter79_cv_split1,0.5344827586206896,0.632183908045977,0.925764192139738,0.6346433770014556,0,7,20,9,73,28,4,13,20,103,1,0,2,399,35,1,12,134
iter79_cv_split2,0.6781609195402298,0.632183908045977,0.9184861717612809,0.6346433770014556,11,5,11,6,83,21,2,11,24,100,0,4,3,397,36,1,12,134
iter79_cv_split3,0.6491228070175439,0.631578947368421,0.9130434782608695,0.6347826086956522,10,11,5,3,79,26,1,14,22,105,0,0,2,397,39,2,17,128
iter79_cv_split4,0.6549707602339181,0.6374269005847953,0.9173913043478261,0.6333333333333333,0,22,3,1,93,15,2,16,19,106,0,0,3,393,41,1,12,134
iter79_cv_split5,0.6257309941520468,0.6374269005847953,0.9072463768115943,0.6333333333333333,0,0,26,11,80,18,0,9,27,102,0,3,3,395,39,1,18,129
iter80_cv_split1,0.6206896551724138,0.632183908045977,0.9228529839883551,0.6346433770014556,10,9,8,7,76,27,1,14,22,104,0,0,3,401,32,1,17,129
iter80_cv_split2,0.6896551724137931,0.632183908045977,0.9272197962154294,0.6346433770014556,9,18,0,7,89,14,3,12,22,104,0,0,2,404,30,1,17,129
iter80_cv_split3,0.5730994152046783,0.631578947368421,0.9072463768115943,0.6347826086956522,10,14,2,6,69,33,1,17,19,103,0,2,4,388,46,2,10,135
iter80_cv_split4,0.5672514619883041,0.6374269005847953,0.9246376811594202,0.6333333333333333,0,13,12,4,76,29,1,15,21,106,0,0,2,397,38,1,11,135
iter80_cv_split5,0.631578947368421,0.6374269005847953,0.9101449275362319,0.6333333333333333,0,7,19,7,80,22,2,6,28,105,0,0,5,392,40,2,15,131
iter81_cv_split1,0.6839080459770115,0.632183908045977,0.9315866084425036,0.6346433770014556,13,9,5,4,80,26,2,9,26,104,0,0,1,404,31,2,13,132
iter81_cv_split2,0.6494252873563219,0.632183908045977,0.9213973799126638,0.6346433770014556,8,7,12,0,83,27,0,15,22,104,0,0,6,395,35,2,11,134
iter81_cv_split3,0.6023391812865497,0.631578947368421,0.9202898550724637,0.6347826086956522,7,6,13,6,76,26,3,14,20,103,2,0,4,396,38,0,11,136
iter81_cv_split4,0.7076023391812866,0.6374269005847953,0.9188405797101449,0.6333333333333333,0,6,19,1,93,15,0,9,28,106,0,0,4,398,35,3,14,130
iter81_cv_split5,0.6842105263157895,0.6374269005847953,0.9188405797101449,0.6333333333333333,3,8,15,3,90,16,1,11,24,105,0,0,6,396,35,0,15,133
iter82_cv_split1,0.5862068965517241,0.632183908045977,0.9301310043668122,0.6346433770014556,0,7,20,4,74,32,2,7,28,104,0,0,5,400,31,0,12,135
iter82_cv_split2,0.5517241379310345,0.632183908045977,0.9228529839883551,0.6346433770014556,0,19,8,8,75,27,5,11,21,104,0,0,1,399,36,0,16,131
iter82_cv_split3,0.5263157894736842,0.631578947368421,0.9260869565217391,0.6347826086956522,0,14,12,10,75,23,1,21,15,102,0,3,5,398,35,1,7,139
iter82_cv_split4,0.6374269005847953,0.6374269005847953,0.9115942028985508,0.6333333333333333,2,10,13,2,82,25,2,10,25,106,0,0,2,395,40,1,18,128
iter82_cv_split5,0.6783625730994152,0.6374269005847953,0.9318840579710145,0.6333333333333333,11,15,0,11,83,15,0,14,22,105,0,0,2,405,30,1,14,133
iter83_cv_split1,0.5862068965517241,0.632183908045977,0.9155749636098981,0.6346433770014556,0,4,23,10,74,26,2,7,28,104,0,0,6,393,37,1,14,132
iter83_cv_split2,0.6494252873563219,0.632183908045977,0.9053857350800583,0.6346433770014556,0,17,10,4,90,16,1,13,23,104,0,0,4,388,44,0,17,130
iter83_cv_split3,0.6023391812865497,0.631578947368421,0.9202898550724637,0.6347826086956522,0,15,11,1,77,30,1,10,26,105,0,0,8,397,33,2,12,133
iter83_cv_split4,0.5847953216374269,0.6374269005847953,0.9144927536231884,0.6333333333333333,4,14,7,14,74,21,2,13,22,106,0,0,2,394,41,4,12,131
iter83_cv_split5,0.6549707602339181,0.6374269005847953,0.9202898550724637,0.6333333333333333,3,0,23,1,84,24,0,11,25,105,0,0,2,397,38,2,13,133
