,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter64_cv_split4,0.6432748538011696,0.6374269005847953,0.9768115942028985,0.6333333333333333,0,20,5,1,98,10,0,25,12,106,0,0,0,437,0,0,16,131
iter64_cv_split5,0.6549707602339181,0.6374269005847953,0.9710144927536232,0.6333333333333333,0,21,5,0,97,12,1,20,15,105,0,0,0,436,1,0,19,129
iter65_cv_split1,0.6896551724137931,0.632183908045977,0.9694323144104804,0.6346433770014556,0,27,0,0,103,7,0,20,17,104,0,0,0,435,1,0,20,127
iter65_cv_split2,0.5977011494252874,0.632183908045977,0.975254730713246,0.6346433770014556,6,17,4,0,81,29,1,19,17,104,0,0,0,435,1,0,16,131
iter65_cv_split3,0.6608187134502924,0.631578947368421,0.9681159420289855,0.6347826086956522,0,19,7,6,91,11,0,15,22,105,0,0,0,437,1,0,21,126
iter65_cv_split4,0.7309941520467836,0.6374269005847953,0.9637681159420289,0.6333333333333333,3,17,5,0,104,5,1,18,18,106,0,0,0,433,4,0,21,126
iter65_cv_split5,0.631578947368421,0.6374269005847953,0.9739130434782609,0.6333333333333333,0,26,0,2,95,12,0,23,13,105,0,0,0,435,2,0,16,132
iter66_cv_split1,0.5804597701149425,0.632183908045977,0.9621542940320232,0.6346433770014556,0,13,14,0,86,24,0,22,15,104,0,0,0,436,0,0,26,121
iter66_cv_split2,0.6724137931034483,0.632183908045977,0.9708879184861717,0.6346433770014556,0,21,6,0,101,9,0,21,16,104,0,0,0,436,0,0,20,127
iter66_cv_split3,0.672514619883041,0.631578947368421,0.9710144927536232,0.6347826086956522,3,10,13,0,94,14,0,19,18,105,0,0,0,436,2,0,18,129
iter66_cv_split4,0.6549707602339181,0.6374269005847953,0.9666666666666667,0.6333333333333333,0,25,0,0,96,13,0,21,16,106,0,0,0,434,3,0,20,127
iter66_cv_split5,0.6374269005847953,0.6374269005847953,0.9666666666666667,0.6333333333333333,0,26,0,3,90,16,1,16,19,105,0,0,0,435,2,0,21,127
iter67_cv_split1,0.7241379310344828,0.632183908045977,0.9636098981077147,0.6346433770014556,0,27,0,0,103,7,0,14,23,104,0,0,0,434,2,0,23,124
iter67_cv_split2,0.6724137931034483,0.632183908045977,0.9708879184861717,0.6346433770014556,13,11,3,0,88,22,1,20,16,104,0,0,0,436,0,0,20,127
iter67_cv_split3,0.6257309941520468,0.631578947368421,0.9710144927536232,0.6347826086956522,0,10,16,2,89,17,0,19,18,104,1,0,0,438,0,0,19,128
iter67_cv_split4,0.7017543859649122,0.6374269005847953,0.9666666666666667,0.6333333333333333,0,25,0,0,100,9,0,17,20,106,0,0,0,434,3,0,20,127
iter67_cv_split5,0.6081871345029239,0.6374269005847953,0.9695652173913043,0.6333333333333333,0,15,11,0,91,18,1,22,13,105,0,0,0,434,3,0,18,130
