,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter39_cv_split2,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter39_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter39_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter39_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter40_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter40_cv_split2,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter40_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter40_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter40_cv_split5,0.9722222222222222,0.9722222222222222,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter41_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter41_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter41_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter41_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter41_cv_split5,0.9722222222222222,0.9722222222222222,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter42_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter42_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter42_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter42_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter42_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter43_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter43_cv_split2,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter43_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter43_cv_split4,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter43_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter44_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter44_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter44_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter44_cv_split4,0.9459459459459459,0.9459459459459459,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter44_cv_split5,0.9583333333333334,0.9583333333333333,1,2,0.5,34,35,1.0,1.0,0,0,0.5,148,148
iter45_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter45_cv_split2,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter45_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter45_cv_split4,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter45_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter46_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter46_cv_split2,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter46_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter46_cv_split4,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter46_cv_split5,0.9305555555555556,0.9305555555555556,5,0,0.5,36,31,1.0,1.0,0,0,0.5,148,148
iter47_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter47_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split5,0.9583333333333334,0.9583333333333333,3,0,0.5,36,33,1.0,1.0,0,0,0.5,148,148
iter48_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter48_cv_split2,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter48_cv_split3,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter48_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter48_cv_split5,0.9722222222222222,0.9722222222222222,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter49_cv_split1,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter49_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter49_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter49_cv_split4,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter49_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter50_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter50_cv_split2,0.9594594594594594,0.9594594594594594,1,2,0.5,35,36,1.0,1.0,0,0,0.5,147,147
